title,link,description
Lufthansa apologizes for excluding Jewish group over mask rules,https://www.dw.com/en/lufthansa-apologizes-for-excluding-jewish-group-over-mask-rules/a-61752679?maca=en-rss-en-all-1573-rdf,"Lufthansa apologized for excluding a group of Jewish passengers after a few were not observing COVID protocols. The group consisted of the visibly Jewish Orthodox, who accused the airline of collective punishment."
Karim Adeyemi moves to Borussia Dortmund as Erling Haaland departs,https://www.dw.com/en/karim-adeyemi-moves-to-borussia-dortmund-as-erling-haaland-departs/a-59409811?maca=en-rss-en-all-1573-rdf,"Shortly after Erling Haaland's move to Manchester City was confirmed, Borussia Dortmund announced the signing of Karim Adeyemi. The Germany forward moves from Haaland's old club in Austria."
Global warming: World has 50-50 chance of hitting 1.5C mark soon,https://www.dw.com/en/global-warming-world-has-50-50-chance-of-hitting-1-5c-mark-soon/a-61743456?maca=en-rss-en-all-1573-rdf,"The average global temperature could exceed 1.5 degrees Celsius above pre-industrial levels by 2026, UN meteorologists say. The threshold is one that international agreements are trying to prevent."
How devastating is a DDoS cyberattack?,https://www.dw.com/en/how-devastating-is-a-ddos-cyberattack/a-61748267?maca=en-rss-en-all-1573-rdf,"Last weekend, Russian hackers attacked several German government websites. These cyberattacks were seemingly harmless, much to the relief of the authorities. But many others are not so lucky."
UEFA agrees Champions League reforms,https://www.dw.com/en/uefa-agrees-champions-league-reforms/a-61748707?maca=en-rss-en-all-1573-rdf,"UEFA has announced changes to the format of the Champions League starting in 2024-25. Meanwhile, Berlin's Olympiastadion has been awarded the final of Euro 2024, which is to be hosted by Germany."
Erling Haaland to Man City leaves Borussia Dortmund with only memories,https://www.dw.com/en/erling-haaland-to-man-city-leaves-borussia-dortmund-with-only-memories/a-61735148?maca=en-rss-en-all-1573-rdf,Erling Haaland has agreed to join English champions Manchester City. Haaland's performances for Dortmund have been spellbinding and the club are left with the impossible task of replacing one of Europe's finest players.
Germany: Suspect in shooting death of 2 cops on rural road charged,https://www.dw.com/en/germany-suspect-in-shooting-death-of-2-cops-on-rural-road-charged/a-61750437?maca=en-rss-en-all-1573-rdf,A 38-year-old man has been charged with the German equivalent of first-degree murder for shooting dead two young police officers. The incident happened in January near the town of Kusel.
What weapons Germany is sending to Ukraine,https://www.dw.com/en/what-weapons-germany-is-sending-to-ukraine/a-61749584?maca=en-rss-en-all-1573-rdf,"Germany is already supplying Ukraine with light weapons, while heavy systems such as tanks and artillery are to follow. DW takes a look at what Germany has already pledged — and what else Kyiv wants."
Exiled Ukrainian musicians create orchestra in Germany,https://www.dw.com/en/exiled-ukrainian-musicians-create-orchestra-in-germany/a-61745136?maca=en-rss-en-all-1573-rdf,Musicians from Ukraine have founded an exile orchestra in Germany. They are now performing classical works at the Berliner Philharmonie.
How Lithuania is freeing itself from Russian energy,https://www.dw.com/en/how-lithuania-is-freeing-itself-from-russian-energy/a-61738474?maca=en-rss-en-all-1573-rdf,"A new pipeline is connecting the Baltic states with Poland, ergo with the entire European gas network. For Poland, it's been a lifesaver. For Lithuania, it's just one part of a much larger scheme."
New Bob Dylan Center explores his creative process,https://www.dw.com/en/new-bob-dylan-center-explores-his-creative-process/a-61729063?maca=en-rss-en-all-1573-rdf,"The center in Tulsa, Oklahoma, is dedicated to the cultural significance of the elusive songwriter, and houses over 100,000 items from the musician's archives."
"Pulitzer Prizes honor Ukrainian journalists, January 6 coverage",https://www.dw.com/en/pulitzer-prizes-honor-ukrainian-journalists-january-6-coverage/a-61741531?maca=en-rss-en-all-1573-rdf,"The US' most prestigious journalism prizes have gone to newsrooms and individuals covering conflict, public health, and social issues."
Eurovision Song Contest 2022 favorites,https://www.dw.com/en/eurovision-song-contest-2022-favorites/a-61737812?maca=en-rss-en-all-1573-rdf,"In Turin, paticipants are busy rehearsing for the Eurovision Song Contest, which opened on Sunday evening and will culminate on May 14. Take a look!"
Marking history: the Pulitzer Prize,https://www.dw.com/en/marking-history-the-pulitzer-prize/a-43400313?maca=en-rss-en-all-1573-rdf,"John F. Kennedy, Watergate and the Panama Papers; Janet Cooke's fake news or Maureen Dowd's biting op-eds: Here's a look back at the rich history of the Pulitzer, the US' top awards for writing."
Art in exile: Afghan Sara Nabil fights for women's rights,https://www.dw.com/en/art-in-exile-afghan-sara-nabil-fights-for-women-s-rights/a-61732508?maca=en-rss-en-all-1573-rdf,Radical and direct: Afghan artist Sara Nabil employs her art to denounce women's oppression in her home country. Kunsthalle Mannheim is now showing her works.
Ultra-long-haul flights: Your body and mental health,https://www.dw.com/en/ultra-long-haul-flights-your-body-and-mental-health/a-61714702?maca=en-rss-en-all-1573-rdf,Qantas will offer non-stop ultra-long-haul flights from Australia to the US and Europe. How will the 20-hour flights affect your mental and physical health?
China's export growth slows sharply as zero-COVID rules hit economy,https://www.dw.com/en/china-s-export-growth-slows-sharply-as-zero-covid-rules-hit-economy/a-61731968?maca=en-rss-en-all-1573-rdf,"China's zero-COVID policies are beginning to severely hit the country's global export engine. Prolonged lockdowns led to particularly sluggish export growth in April, new figures show."
2022 Jazzfest Bonn features prominent line-up,https://www.dw.com/en/2022-jazzfest-bonn-features-prominent-line-up/a-61731691?maca=en-rss-en-all-1573-rdf,"Founded more than a decade ago, the Jazzfest Bonn has grown into one of Europe's major jazz festivals, bringing the musical genre to bigger audiences in Germany."
Why do humans eat so much meat?,https://www.dw.com/en/why-do-humans-eat-so-much-meat/a-60735141?maca=en-rss-en-all-1573-rdf,We know the current meat and dairy industry are harming our planet and that eating too much animal protein can even be bad for our health. So why do humans continue eating meat?
NashStore: Russia's alternative to the Google Play store,https://www.dw.com/en/nashstore-russia-s-alternative-to-the-google-play-store/a-61712657?maca=en-rss-en-all-1573-rdf,Google Play is restricted in Russia as part of Western sanctions over the invasion of Ukraine. A domestic alternative is set to launch soon after a testing phase.
Turkey's tourism sector battling fallout from the war in Ukraine,https://www.dw.com/en/turkey-s-tourism-sector-battling-fallout-from-the-war-in-ukraine/a-61698095?maca=en-rss-en-all-1573-rdf,"Last year, most foreign tourists in Turkey came from Russia, Germany and Ukraine. Two of the countries are at war. Visitor numbers are down — meaning tough times ahead for Turkey's tourist industry."
Germany: CDU wins Schleswig-Holstein state election,https://www.dw.com/en/germany-cdu-wins-schleswig-holstein-state-election/a-61726509?maca=en-rss-en-all-1573-rdf,"The conservative CDU has won by a wide margin in the northern state of Schleswig-Holstein, according to official results. The poll was seen as a test of Chancellor Olaf Scholz's response to the Ukraine war."
Wolfsburg reclaim Women's Bundesliga in some style,https://www.dw.com/en/wolfsburg-reclaim-women-s-bundesliga-in-some-style/a-61726482?maca=en-rss-en-all-1573-rdf,"Bayern Munich wrestled the title from Wolfsburg last season, but the perennial women's Bundesliga champions have reclaimed it after a 10-1 win. Elsewhere Frankfurt are in good shape for Europe and Chelsea won the WSL."
How Schalke 'reinvented' themselves to get back to the Bundesliga,https://www.dw.com/en/how-schalke-reinvented-themselves-to-get-back-to-the-bundesliga/a-61724384?maca=en-rss-en-all-1573-rdf,"One year ago, Schalke were relegated in a cloud of internal chaos and on the brink of insolvency. Twelve months later, the Royal Blues are back in the Bundesliga and on the long road to financial recovery."
Europe's first samurai museum opens in Berlin,https://www.dw.com/en/europe-s-first-samurai-museum-opens-in-berlin/a-61704500?maca=en-rss-en-all-1573-rdf,"As a new museum on the samurai opens in Berlin, here are five facts about how the legendary warriors and political elite shaped the history of Japan for centuries"
Bayer Leverkusen strategy pays off with Champions League return,https://www.dw.com/en/bayer-leverkusen-strategy-pays-off-with-champions-league-return/a-61719844?maca=en-rss-en-all-1573-rdf,Bayer Leverkusen will return to the Champions League next season after a three-year absence. They got over the line with a typically topsy-turvy win that highlighted the long-term strategy the club has employed.
Will surging energy prices derail reforms in oil-exporting Middle East?,https://www.dw.com/en/will-surging-energy-prices-derail-reforms-in-oil-exporting-middle-east/a-61675230?maca=en-rss-en-all-1573-rdf,The Ukraine war has seen energy prices spike with oil producers in the Middle East making more money than ever. But will it put the brakes on long-planned reforms to diversify oil-reliant economies in the region?
