titles,descriptions,links,pubDates
India's Top Court Suspends Colonial-Era Sedition Law ,"The law has been used to quash dissent and is not in tune with the times, the court said. Its action does not overturn the law, though, only Parliament can do that. ",https://www.nytimes.com/2022/05/11/world/asia/india-sedition-law-suspended.html ,"Wed, 11 May 2022 19:19:39 +0000 "
Economic Toll of Russia's War in Ukraine Tests Western Solidarity ,"Russia's president is calculating that Western leaders will tire before he does of a protracted struggle in Ukraine, especially if the price is turbocharged inflation and energy shortages. ",https://www.nytimes.com/2022/05/11/world/europe/ukraine-russia-western-solidarity.html ,"Thu, 12 May 2022 06:43:42 +0000 "
Report Catalogs Abuse of Native American Children at Former Government Schools ,"Interior Secretary Deb Haaland called for a review last year, after the discovery of hundreds of unmarked graves of children who attended similar schools in Canada. ",https://www.nytimes.com/2022/05/11/us/politics/native-american-children-schools-abuse.html ,"Thu, 12 May 2022 03:37:57 +0000 "
New Zealand Border Will Fully Reopen at the End of July ,"The move comes two months ahead of schedule, in an attempt to speed up economic recovery. ",https://www.nytimes.com/2022/05/11/world/australia/new-zealand-border-reopen.html ,"Wed, 11 May 2022 19:12:55 +0000 "
Hong Kong Police Arrest Former Bishop in National Security Case ,"Cardinal Joseph Zen, 90, was among three held for their work with a legal aid group that helped protesters and that officials accuse of colluding with foreign powers. ",https://www.nytimes.com/2022/05/11/world/asia/hong-kong-arrests-national-security.html ,"Wed, 11 May 2022 16:37:43 +0000 "
Lufthansa Apologizes After Jewish People Were Barred From Flight ,"Passengers said that after landing in Germany, more than 100 people were blocked from boarding a connecting flight to Hungary, after a handful of passengers disobeyed a mask requirement. ",https://www.nytimes.com/2022/05/11/world/europe/jewish-passengers-flight-ban-lufthansa.html ,"Wed, 11 May 2022 15:50:34 +0000 "
"To Keep Putin and His Oligarchs Afloat, It Takes a System ",Out of a halting attempt at democratization grew a corrupt ecosystem that has proved very difficult for the Russian elite to resist. ,https://www.nytimes.com/2022/05/11/world/europe/putin-russia-corruption.html ,"Wed, 11 May 2022 20:40:53 +0000 "
"Nearly One-Third of Ukraine's Jobs Are Lost Amid War, U.N. Labor Agency Says ",The report highlights the grim economic toll of Russia's aggression and the challenges that lie ahead for Ukraine and other nations. ,https://www.nytimes.com/2022/05/11/world/europe/ukraine-war-jobs.html ,"Wed, 11 May 2022 15:25:02 +0000 "
E.U. Will No Longer Recommend Masks for Air Travel ,The decision came as countries across the bloc were loosening restrictions in response to the current rates of vaccination and naturally acquired immunity. ,https://www.nytimes.com/2022/05/11/world/europe/eu-masks-air-travel.html ,"Thu, 12 May 2022 03:14:14 +0000 "
Canada's Trucker Protests Have a New Political Champion ,Prime Minister Justin Trudeau condemned the protest as illegal. Now some of his key opponents are embracing it. ,https://www.nytimes.com/2022/05/11/world/canada/trucker-convoy-protest-conservatives.html ,"Wed, 11 May 2022 17:24:50 +0000 "
Few Republicans Confront Trump. What Distinguishes Them? ,What distinguishes the few Republicans willing to confront Donald Trump? ,https://www.nytimes.com/2022/05/11/briefing/republicans-trump-romney-cheney.html ,"Wed, 11 May 2022 10:35:13 +0000 "
'Tantura' Documentary Reopens Debate About Israel's Foundational Story ,"Israeli soldiers had long denied killing prisoners after capturing an Arab seaside town, days after Israel's creation. A new film provides fresh evidence — reopening a debate about Israel's foundational story. ",https://www.nytimes.com/2022/05/11/world/israeli-palestinian-mass-grave-tantura.html ,"Wed, 11 May 2022 07:00:14 +0000 "
Shireen Abu Akleh of Al Jazeera Is Killed in West Bank ,The network and Palestinian authorities blamed Israeli troops for the killing. Israel said the blame could lie with Palestinian gunmen. ,https://www.nytimes.com/2022/05/11/world/middleeast/al-jazeera-journalist-killed-west-bank.html ,"Thu, 12 May 2022 08:49:14 +0000 "
Your Wednesday Briefing ,Russian advances in eastern Ukraine. ,https://www.nytimes.com/2022/05/11/briefing/russia-donbas-fed-inflation.html ,"Thu, 12 May 2022 09:50:38 +0000 "
"Leonid Kravchuk, First President of Ukraine, Dies at 88 ","Days after his election, he signed a multinational agreement that formally declared the dissolution of the Soviet Union. ",https://www.nytimes.com/2022/05/10/world/europe/leonid-kravchuk-dead.html ,"Wed, 11 May 2022 21:15:25 +0000 "
"Iran Says It Will Execute Ahmadreza Djalali, Swedish-Iranian Accused of Spying ",Ahmadreza Djalali denies he spied for Israel or helped it kill Iranian nuclear scientists. ,https://www.nytimes.com/2022/05/10/world/middleeast/iran-execution-ahmadreza-djalali.html ,"Tue, 10 May 2022 23:51:44 +0000 "
"Russia Was Behind Cyberattack in Run-Up to Ukraine War, Investigation Finds ",The February attack rattled Pentagon officials and private industry because it revealed new vulnerabilities in global communications systems. ,https://www.nytimes.com/2022/05/10/us/politics/russia-cyberattack-ukraine-war.html ,"Wed, 11 May 2022 07:30:30 +0000 "
Ukraine War's Geographic Reality: Russia Has Seized Much of the East ,"Despite many stumbles and setbacks, the Russian military has gained near total control of the Donbas region, giving the Kremlin huge leverage in any future talks. ",https://www.nytimes.com/2022/05/10/world/europe/ukraine-russia-donbas.html ,"Wed, 11 May 2022 02:14:54 +0000 "
Your Wednesday Briefing: South Korea's New President ,Plus protests in the Philippines and a weakened Japanese yen. ,https://www.nytimes.com/2022/05/10/briefing/president-south-korea-yoon-marcos-philippines.html ,"Wed, 11 May 2022 09:57:51 +0000 "
Spain's Intelligence Leader Ousted Over Agency's Use of Pegasus Spyware ,"Paz Esteban, the first woman to hold the job, was caught up in a scandal over her agency's use of Pegasus spyware. ",https://www.nytimes.com/2022/05/10/world/europe/spain-intelligence-chief-ousted.html ,"Tue, 10 May 2022 20:33:50 +0000 "
