titles,descriptions,links,pubDates
What Is the Northern Ireland Protocol? ,Britain has threatened to override a set of post-Brexit rules known as the Northern Ireland protocol. The European Union sees them as a key part of protecting its single market. ,https://www.nytimes.com/article/uk-northern-ireland-protocol-eu.html ,"Tue, 17 May 2022 15:01:47 +0000 "
"With Gas Pumps All but Dry, Sri Lanka Faces Its 'Most Difficult Time' ",The island nation's new prime minister revealed that the country's economic disaster was even worse than imagined. ,https://www.nytimes.com/2022/05/17/world/asia/sri-lanka-fuel-economic-crisis.html ,"Tue, 17 May 2022 13:04:12 +0000 "
How do Ukrainians See the Western Response to the War? ,Our reporters are answering readers' questions about Russia's invasion of Ukraine. Many of you have asked about sentiments in Ukraine about the West. ,https://www.nytimes.com/2022/05/17/world/europe/ukraine-view-west.html ,"Tue, 17 May 2022 10:50:19 +0000 "
"Stop Picking Endangered Phallic Plant, Cambodia Warns ","In Cambodia, video of women suggestively joking around with a protected carnivorous specimen prompted a government admonition: Hands off, people. ",https://www.nytimes.com/2022/05/18/world/asia/cambodian-plant-video.html ,"Wed, 18 May 2022 15:35:18 +0000 "
A Russian soldier pleads guilty to killing a civilian and violating 'the laws and customs of war.' ,"Sgt. Vadim Shyshimarin, 21, admitted in a Ukrainian court he had fatally shot a 62-year-old man on a bicycle in the village in the Sumy region in the early days of the invasion. He faces 10 years to life in prison. ",https://www.nytimes.com/2022/05/18/world/europe/russian-soldier-war-crime-ukraine-law.html ,"Wed, 18 May 2022 17:07:08 +0000 "
John Fetterman: 'Unfussy and Plain-Spoken' ,"John Fetterman, the Democratic Senate nominee in Pennsylvania, isn't like most politicians in his party. ",https://www.nytimes.com/2022/05/18/briefing/john-fetterman-pennsylvania-primary.html ,"Wed, 18 May 2022 12:50:07 +0000 "
Do Airline Offset Programs Really Reduce Your Carbon Footprint? ,"Carbon credits could eventually play an important role in fighting climate change, but right now a few dollars' worth won't change much. ",https://www.nytimes.com/2022/05/18/climate/offset-carbon-footprint-air-travel.html ,"Wed, 18 May 2022 09:00:17 +0000 "
"'I could not stay away': With Russians pushed back, residents return to Kharkiv. ",,https://www.nytimes.com/2022/05/18/world/europe/i-could-not-stay-away-with-russians-pushed-back-residents-return-to-kharkiv.html ,"Wed, 18 May 2022 08:46:07 +0000 "
Labour asks if Conservatives broke U.K. election laws by accepting a donation linked to a Russian account. ,,https://www.nytimes.com/2022/05/18/world/europe/labour-asks-if-conservatives-broke-uk-election-laws-by-accepting-a-donation-linked-to-a-russian-account.html ,"Wed, 18 May 2022 08:39:53 +0000 "
Your Wednesday Briefing ,The surrender of Ukrainian forces in Mariupol. ,https://www.nytimes.com/2022/05/17/briefing/ukraine-mariupol-economy-northern-ireland.html ,"Wed, 18 May 2022 17:52:35 +0000 "
Ukrainian Holdouts in Mariupol Surrender to an Uncertain Fate ,"The government's order for hundreds of remaining fighters to stand down offers Russia a propaganda victory, but prospects for a prisoner swap seem unclear at best. ",https://www.nytimes.com/2022/05/17/world/europe/ukraine-mariupol-fighters-surrender.html ,"Wed, 18 May 2022 17:53:01 +0000 "
Russian Hacking Cartel Attacks Costa Rican Government Agencies ,"Experts who track the hackers' actions said the group had recently begun to shift its focus to countries in Central and South America, perhaps as retaliation against nations that have supported Ukraine. ",https://www.nytimes.com/2022/05/17/us/politics/russia-hacking-costa-rica.html ,"Tue, 17 May 2022 22:27:54 +0000 "
Biden Administration Offers Venezuela Minor Sanctions Relief ,The Biden administration said it would relax restrictions on Chevron's dealings with President Nicolás Maduro and remove sanctions from his relative. ,https://www.nytimes.com/2022/05/17/us/politics/us-venezuela-oil-sanctions.html ,"Wed, 18 May 2022 00:46:47 +0000 "
"Your Wednesday Briefing: Sri Lanka, Out of Fuel ","Plus lockdowns continue in Shanghai, and India's community health workers press for a raise. ",https://www.nytimes.com/2022/05/17/briefing/sri-lanka-gas-fuel-crisis-asia.html ,"Tue, 17 May 2022 21:08:43 +0000 "
Europe Rethinks Its Reliance on Burning Wood for Electricity ,"A new proposal would significantly rewrite E.U. rules on renewable energy, ending subsidies for biomass like wood pellets. ",https://www.nytimes.com/2022/05/17/climate/eu-burning-wood-electricity.html ,"Tue, 17 May 2022 20:40:02 +0000 "
Pentagon Faults Review of Deadly Airstrike but Finds No Wrongdoing ,The military's inquiry followed a New York Times investigation describing allegations that officials sought to conceal dozens of civilian casualties. ,https://www.nytimes.com/2022/05/17/us/politics/us-airstrike-civilian-deaths.html ,"Tue, 17 May 2022 23:53:05 +0000 "
"With Ukraine Taking Firmer Stance, Peace Talks Grind to a Halt ",The impasse is mainly driven by Russia's insistence on controlling large areas of Ukrainian territory. But Ukraine is also emboldened by successes on the battlefield and angry over Russian atrocities. ,https://www.nytimes.com/2022/05/17/world/europe/ukraine-russia-peace-talks.html ,"Tue, 17 May 2022 22:37:24 +0000 "
Finland and Sweden Say They Will Apply to Join NATO ,They also said they would travel to Washington to meet with President Biden about the war in Ukraine and their bid to join the Western military alliance. ,https://www.nytimes.com/2022/05/17/world/europe/sweden-finland-nato.html ,"Tue, 17 May 2022 18:51:27 +0000 "
Ukraine's Eurovision winners don't regret flouting the rules with a plea for Mariupol. ,The winning band's lead singer said he still feared for the fighters who had been holed up beneath the Azovstal steel plant. ,https://www.nytimes.com/2022/05/17/world/europe/ukraine-eurovision-kalush-orchestra.html ,"Tue, 17 May 2022 14:58:40 +0000 "
Queen Makes Surprise Visit to Paddington Station in London ,"Queen Elizabeth II made a rare public appearance to celebrate the opening of the Elizabeth line in London, which is named in her honor. ",https://www.nytimes.com/2022/05/17/world/europe/london-queen-elizabeth-train.html ,"Tue, 17 May 2022 14:39:31 +0000 "
Retired Russian Colonel Says on State TV That Ukraine War Isn't Going Well ,It was a rare moment in a country where broadcasters generally follow the Kremlin's talking points about the war. ,https://www.nytimes.com/2022/05/17/world/europe/russian-state-tv-ukraine-invasion.html ,"Tue, 17 May 2022 15:41:09 +0000 "
Poor Countries Face a Mounting Catastrophe Fueled by Inflation and Debt ,Russia's war in Ukraine is combining with a global tightening of credit and an economic slowdown in China to sow misery in low- and middle-income countries. ,https://www.nytimes.com/2022/05/17/business/inflation-developing-economies.html ,"Tue, 17 May 2022 17:38:42 +0000 "
"Shanghai Declares Victory in Covid Outbreak, but Lockdowns Continue ",Reports in state news media about the return of daily life in the financial hub brought distressed responses from residents. ,https://www.nytimes.com/2022/05/17/world/asia/shanghai-covid.html ,"Tue, 17 May 2022 13:26:50 +0000 "
North Korea's Covid Outbreak Continues to Worsen ,"According to state media, nearly 1.5 million people have presented with a fever, and 56 have died, in what the country claimed was its first outbreak of the pandemic. ",https://www.nytimes.com/2022/05/17/world/asia/north-korea-covid.html ,"Tue, 17 May 2022 20:50:37 +0000 "
Most Extremist Violence in the U.S. Comes From the Political Right ,The Buffalo killings are part of a pattern: Most extremist violence in the U.S. comes from the political right. ,https://www.nytimes.com/2022/05/17/briefing/right-wing-mass-shootings.html ,"Tue, 17 May 2022 14:09:18 +0000 "
Your Tuesday Briefing ,An apparent Russian victory in Mariupol. ,https://www.nytimes.com/2022/05/17/briefing/mariupol-ukraine-somalia-troops.html ,"Tue, 17 May 2022 04:44:43 +0000 "
Michael Bloomberg Plans a $242 Million Investment in Clean Energy ,The billionaire and former mayor of New York City will fund programs in 10 developing countries. ,https://www.nytimes.com/2022/05/17/climate/michael-bloomberg-climate-coal.html ,"Tue, 17 May 2022 04:01:10 +0000 "
Biden Administration Lifting Some Trump-Era Restrictions on Cuba ,The changes include an expansion of flights to the country and the restarting of a family reunification program. ,https://www.nytimes.com/2022/05/16/us/politics/biden-cuba-policy.html ,"Tue, 17 May 2022 02:20:14 +0000 "
Ukraine Signals End of Bitter Battle at Azovstal Steel Plant ,More than 250 fighters were evacuated from the besieged Azovstal complex after holding out and sheltering civilians for weeks under near-constant Russian bombardment. ,https://www.nytimes.com/2022/05/16/world/europe/azovstal-mariupol.html ,"Tue, 17 May 2022 09:13:30 +0000 "
"Further Russian Retreat Seen in East Ukraine, Another Setback for Putin ","Russia appeared to shrink its already narrowed goals to take the Donbas region, as NATO and its two newest applicants, Sweden and Finland, practiced war games near Russia's border. ",https://www.nytimes.com/2022/05/16/world/europe/russia-ukraine-east.html ,"Tue, 17 May 2022 02:20:19 +0000 "
Your Tuesday Briefing: Russia's Faltering Campaign ,Plus climate's role in Australia's upcoming election and a Covid-19 protest at Peking University. ,https://www.nytimes.com/2022/05/16/briefing/russia-ukraine-kharkiv-asia-war.html ,"Mon, 16 May 2022 23:35:31 +0000 "
Johnson's Softer Tone on Northern Ireland Trade Rules Belies Hard-Line Plans ,"Prime Minister Boris Johnson, who traveled to Northern Ireland on Monday, also urged a power-sharing government in the wake of Sinn Fein's victory in legislative elections. ",https://www.nytimes.com/2022/05/16/world/europe/johnson-brexit-northern-ireland.html ,"Tue, 17 May 2022 15:15:40 +0000 "
Russia Planned a Major Military Overhaul. Ukraine Shows the Result. ,"Russia wanted to build a leaner, more flexible fighting force and eliminate waste, bureaucracy and corruption. But entrenched, Soviet-era practices endure. ",https://www.nytimes.com/2022/05/16/world/europe/russia-military-ukraine.html ,"Tue, 17 May 2022 14:51:06 +0000 "
"Russia sought to create a leaner, meaner military. But entrenched, Soviet-era practices endure. ",,https://www.nytimes.com/2022/05/16/world/europe/russia-sought-to-create-a-leaner-meaner-military-but-entrenched-soviet-era-practices-endure.html ,"Mon, 16 May 2022 19:16:00 +0000 "
Estonia's Tough Voice on Ukraine Urges No Compromise With Putin ,"Kaja Kallas, the prime minister, remembers the repression of life under Soviet rule and sees the same brutality in occupied Ukraine, which she believes is fighting for all of Europe. ",https://www.nytimes.com/2022/05/16/world/europe/estonia-kallas-ukraine-russia.html ,"Tue, 17 May 2022 04:34:34 +0000 "
Élisabeth Borne Is Named as French Prime Minister ,"Élisabeth Borne, the minister of labor who previously was in charge of the environment, will be the second woman to hold the post in France. ",https://www.nytimes.com/2022/05/16/world/europe/macron-prime-minister.html ,"Mon, 16 May 2022 19:41:52 +0000 "
Biden Approves Plan to Redeploy Several Hundred Ground Forces Into Somalia ,"The president also signed off on targeting about a dozen Shabab leaders in the war-torn country, from which Donald J. Trump largely withdrew in his final weeks in office. ",https://www.nytimes.com/2022/05/16/us/politics/biden-military-somalia.html ,"Mon, 16 May 2022 19:29:43 +0000 "
How Often Can You Be Infected With the Coronavirus? ,"The spread of the Omicron variant has given scientists an unsettling answer: repeatedly, sometimes within months. ",https://www.nytimes.com/2022/05/16/health/covid-reinfection.html ,"Mon, 16 May 2022 22:38:44 +0000 "
Putin's New Problems ,An update on the second phase of the war in Ukraine. ,https://www.nytimes.com/2022/05/16/briefing/putins-new-problems.html ,"Mon, 16 May 2022 10:35:23 +0000 "
An Intimate Look at Mexico's Indigenous Seri People ,"The identity of the Seri is integrally tied to their natural environment, which in recent years has been susceptible to an increasing number of existential threats. ",https://www.nytimes.com/2022/05/16/travel/comcaac-seri-people-mexico.html ,"Mon, 16 May 2022 09:00:29 +0000 "
The War in Ukraine Could Empower Qatar ,"As the United States and Europe seek to deprive Russia of its oil and gas income, their leaders hope Qatar can help fill the void. ",https://www.nytimes.com/2022/05/16/world/middleeast/russia-gas-ukraine-qatar.html ,"Mon, 16 May 2022 14:25:06 +0000 "
Treasury Secretary Yellen Looks to Get Global Tax Deal Back on Track ,"The Treasury secretary is traveling to Warsaw, Brussels and Bonn, Germany, this week at an uncertain time for the global economy. ",https://www.nytimes.com/2022/05/16/us/politics/treasury-yellen-europe-global-tax.html ,"Mon, 16 May 2022 11:24:58 +0000 "
How the Long Recovery From Bush Fires Could Decide Australia's Election ,"The fires that tore through the country in late 2019 and early 2020 are history, but halting recovery efforts have kept memories vivid and anger fresh. ",https://www.nytimes.com/2022/05/16/world/australia/cobargo-bushfires-election.html ,"Tue, 17 May 2022 03:29:00 +0000 "
"In Rebirth for NATO, Europe Unites in Face of Putin's Ambition ",Sweden's and Finland's embrace of NATO after decades of neutrality is a clear statement that Russia's invasion of Ukraine has ended an era of European illusions about Moscow. ,https://www.nytimes.com/2022/05/16/world/europe/nato-putin-sweden-finland.html ,"Tue, 17 May 2022 20:27:52 +0000 "
Your Monday Briefing ,NATO to fast-track Nordic applications to join. ,https://www.nytimes.com/2022/05/16/briefing/nato-finland-sweden-covid19.html ,"Mon, 16 May 2022 04:08:03 +0000 "
