title,link,description
Moldova: 'I'm worried about the children',https://www.dw.com/en/moldova-i-m-worried-about-the-children/a-61675279?maca=en-rss-en-all-1573-rdf,"In villages close to the breakaway Moldovan region of Trans-Dniester, many residents fear they could be dragged into Russia's war on Ukraine. For some, the current events bring back painful memories of conflict."
WHO estimates nearly 15 million deaths linked to COVID pandemic,https://www.dw.com/en/who-estimates-nearly-15-million-deaths-linked-to-covid-pandemic/a-61696320?maca=en-rss-en-all-1573-rdf,"The World Health Organization said more than twice as many people died as a result of the COVID pandemic than official data shows, if including deaths of other causes that might not have occurred in more typical times."
Zelenskyy tells donor conference: 'Freedom must protect and provide',https://www.dw.com/en/zelenskyy-tells-donor-conference-freedom-must-protect-and-provide/a-61696221?maca=en-rss-en-all-1573-rdf,"Poland and Sweden hosted an international donors' conference to raise aid for Ukraine. President Volodymyr Zelenskyy urged donors to show that ""freedom"" protects better than ""tyranny."""
Why is India falling in the World Press Freedom Index?,https://www.dw.com/en/why-is-india-falling-in-the-world-press-freedom-index/a-61697180?maca=en-rss-en-all-1573-rdf,"India fell eight places in the World Press Freedom Index, down to 150 out of 180 countries. Critics say the ranking reflects increased pressure and violence against journalists."
Think 8 hours of sleep is best? Think again!,https://www.dw.com/en/think-8-hours-of-sleep-is-best-think-again/a-61661946?maca=en-rss-en-all-1573-rdf,Are you 38 or older? Then you may want to rethink how much sleep you truly need. A team of international researchers has found that less is more.
"Ukraine conflict: Steinmeier and Zelenskyy have 'good, constructive, important conversation'",https://www.dw.com/en/ukraine-conflict-steinmeier-and-zelenskyy-have-good-constructive-important-conversation/a-61696571?maca=en-rss-en-all-1573-rdf,"The German president and Chancellor Olaf Scholz have both been invited to Kyiv, according to Frank-Walter Steinmeier's office. He had planned to go to Kyiv in April, but was told not to come on the eve of his trip."
5 things we can learn from Marlene Dietrich,https://www.dw.com/en/5-things-we-can-learn-from-marlene-dietrich/a-60195584?maca=en-rss-en-all-1573-rdf,"Marlene Dietrich died on May 6, 1992 — 30 years ago. She fled the Nazis and conquered Hollywood. She remains a role model in times of crisis."
Ukraine: How farm vehicles stolen by Russia were remotely disabled,https://www.dw.com/en/ukraine-how-farm-vehicles-stolen-by-russia-were-remotely-disabled/a-61691839?maca=en-rss-en-all-1573-rdf,"Russian soldiers looted combine harvesters and tractors worth millions of dollars from Ukraine, according to a media report. But the machinery was deactivated remotely before it could be put to use."
Brittney Griner's Russian detention highlights WNBA's growing problem,https://www.dw.com/en/brittney-griner-s-russian-detention-highlights-wnba-s-growing-problem/a-61692245?maca=en-rss-en-all-1573-rdf,"The WNBA is seen as the world's best women's basketball league. However, the arrest of one of its biggest stars has highlighted problems involving time and money that are forcing players to go abroad in the off-season."
ECOWAS criticized over West African coups,https://www.dw.com/en/ecowas-criticized-over-west-african-coups/a-61685721?maca=en-rss-en-all-1573-rdf,"The Economic Community of West African States has reacted to putsches in the region with appeals, sanctions or troop deployments. But criticism of the bloc's inconsistent actions is growing."
Can Indonesia and Germany build ties ahead of major summits?,https://www.dw.com/en/can-indonesia-and-germany-build-ties-ahead-of-major-summits/a-61694532?maca=en-rss-en-all-1573-rdf,"Indonesia has been invited by Germany to attend the G7 summit in June, raising hopes of more bilateral cooperation amid a thorny geopolitical landscape."
EU threatens Vladimir Putin's Patriarch Kirill,https://www.dw.com/en/eu-threatens-vladimir-putin-s-patriarch-kirill/a-61696343?maca=en-rss-en-all-1573-rdf,Patriarch Kirill of Moscow is an ally of Russian President Vladimir Putin and shares his anti-Western views. That's made him a target of European Union sanctions.
Bank of England raises interest rates to 13-year-high,https://www.dw.com/en/bank-of-england-raises-interest-rates-to-13-year-high/a-61694671?maca=en-rss-en-all-1573-rdf,It is the fourth month in a row the central bank's Monetary Policy Committee has voted for a rise. Policymakers are currently trying to stem inflation amid high energy prices sparked partly by Russia's war in Ukraine.
Bitcoin boom spikes amid perceived risks,https://www.dw.com/en/bitcoin-boom-spikes-amid-perceived-risks/a-61686615?maca=en-rss-en-all-1573-rdf,Central African Republic and El Salvador have made Bitcoin legal tender and Panama has approved a bill to regulate crypto assets. Experts warn that nations that adopt crypto currencies risk instability.
Documenta cancels talks amid antisemitism row,https://www.dw.com/en/documenta-cancels-talks-amid-antisemitism-row/a-61692036?maca=en-rss-en-all-1573-rdf,"The 2022 edition of the world-famous contemporary art show has suddenly axed discussions on the topic of artistic freedom, which had planned to address accusations of antisemitism."
