title,link,description
COVID: Can German soldiers defy vaccine requirements?,https://www.dw.com/en/covid-can-german-soldiers-defy-vaccine-requirements/a-61656445?maca=en-rss-en-all-1573-rdf,"A top German court is debating the case of two army officers who have refused a mandatory vaccination against COVID-19. The two have cited their right to ""physical integrity"" under German law."
The story of Germany's national anthem,https://www.dw.com/en/the-story-of-germany-s-national-anthem/a-61638407?maca=en-rss-en-all-1573-rdf,"Created in the 19th century, the ""Deutschlandlied"" was sullied by the Nazis. Germany decided 70 years ago it would adopt only the third verse of the original song as its national anthem."
Will the war in Ukraine spell the end of neutrality for certain states?,https://www.dw.com/en/will-the-war-in-ukraine-spell-the-end-of-neutrality-for-certain-states/a-61628426?maca=en-rss-en-all-1573-rdf,"Switzerland, Sweden and Finland are just some of the European states that currently maintain a neutral status. But Russia's attack on Ukraine has forced them to reconsider their stance."
Will the EU press India on Ukraine during Modi's visit?,https://www.dw.com/en/will-the-eu-press-india-on-ukraine-during-modi-s-visit/a-61633736?maca=en-rss-en-all-1573-rdf,"During his tour of Europe, Indian Prime Minister Narendra Modi will need to walk a fine line between building ties and maintaining his country's neutral stance on the Russian invasion of Ukraine."
Germany: 4 injured in clashes involving far-right extremists,https://www.dw.com/en/germany-4-injured-in-clashes-involving-far-right-extremists/a-61654132?maca=en-rss-en-all-1573-rdf,"Four members of a far-right group have been injured in the eastern German city of Zwickau, during clashes between extremists and counterdemonstrators. The victims were attacked with unknown blunt instruments."
Germany: May Day marches draw attention to Ukraine,https://www.dw.com/en/germany-may-day-marches-draw-attention-to-ukraine/a-61650597?maca=en-rss-en-all-1573-rdf,Russia's war in Ukraine was the dominant theme of May 1 Labor Day marches across Germany. The day also saw scuffles in the western city of Dortmund.
"Pride in defeat, growing support and hope for the future for Wolfsburg's women",https://www.dw.com/en/pride-in-defeat-growing-support-and-hope-for-the-future-for-wolfsburg-s-women/a-61651457?maca=en-rss-en-all-1573-rdf,"Wolfsburg lost on aggregate to Barcelona, but victory on the night and a clear philosophy off the field is earning them support — culminating in a record attendance on Saturday. The path forward for the club is clear."
Germany to support Russian oil embargo: sources,https://www.dw.com/en/germany-to-support-russian-oil-embargo-sources/a-61650237?maca=en-rss-en-all-1573-rdf,EU leaders are expected to present the proposed embargo later this week. Supporting the measure would be Germany's second turnaround in as many weeks with regards to Ukraine.
Germany: Feminists and squatters kick off early May Day protests in Berlin,https://www.dw.com/en/germany-feminists-and-squatters-kick-off-early-may-day-protests-in-berlin/a-61648027?maca=en-rss-en-all-1573-rdf,Thousands of people marched through the German capital to protest against violence against women ahead of May Day. The crowd dispersed following clashes with the police.
Opinion: Germany's 'can't do' chancellor,https://www.dw.com/en/opinion-germany-s-can-t-do-chancellor/a-61634657?maca=en-rss-en-all-1573-rdf,"When it comes to the war in Ukraine, Chancellor Olaf Scholz has insisted that Germany is ""doing everything"" possible. And yet the gap between his words and actions suggests otherwise, DW's Cristina Burack writes."
Germany takes Italy to court over Nazi reparations,https://www.dw.com/en/germany-takes-italy-to-court-over-nazi-reparations/a-61645814?maca=en-rss-en-all-1573-rdf,Germany has asked the International Court of Justice to halt the sale of German-owned buildings in Rome that could soon be auctioned off to pay for Nazi war crimes compensation cases.
"Europe cooperates on gas, as Russia turns off taps to Poland and Bulgaria",https://www.dw.com/en/europe-cooperates-on-gas-as-russia-turns-off-taps-to-poland-and-bulgaria/a-61641814?maca=en-rss-en-all-1573-rdf,"Russia has halted gas exports to Poland and Bulgaria, ramping up the pressure on all EU states to find alternative suppliers. Some are working on cutting Russian gas altogether, others have plans to share with neighbors."
"Russia posts trained dolphins at Black Sea naval base, satellite images show",https://www.dw.com/en/russia-posts-trained-dolphins-at-black-sea-naval-base-satellite-images-show/a-61640460?maca=en-rss-en-all-1573-rdf,"Dolphin pens were moved to the Black Sea naval base around the time Russia invaded Ukraine, according to the US Naval Institute's analysis of satellite imagery."
Europa League: RB Leipzig one step closer to a second final — but would a trophy bring acceptance?,https://www.dw.com/en/europa-league-rb-leipzig-one-step-closer-to-a-second-final-but-would-a-trophy-bring-acceptance/a-61638461?maca=en-rss-en-all-1573-rdf,"After victory over Rangers, RB Leipzig are one step closer to reaching their first-ever European final. The club hope a trophy might legitimize their place in German football, but are there some things money can't buy?"
Origin of hepatitis outbreak in kids is still unknown,https://www.dw.com/en/origin-of-hepatitis-outbreak-in-kids-is-still-unknown/a-61625520?maca=en-rss-en-all-1573-rdf,"Doctors are puzzled by an unknown strain of hepatitis presenting in children, which has in some cases caused liver failure. But they are learning more. Symptoms are like jaundice."
Elvira Nabiullina: The central banker Vladimir Putin is relying on to clean up Russia's economic mess,https://www.dw.com/en/elvira-nabiullina-the-central-banker-vladimir-putin-is-relying-on-to-clean-up-russia-s-economic-mess/a-61634244?maca=en-rss-en-all-1573-rdf,Elvira Nabiullina has charmed many in the West with her policymaking — and clothing choices. Analysts say she has blemished her reputation by remaining at the helm to help sustain Putin's war machine in Ukraine.
About a million people live near dangerous dams in Brazil,https://www.dw.com/en/about-a-million-people-live-near-dangerous-dams-in-brazil/a-61523548?maca=en-rss-en-all-1573-rdf,"Data analysis by DW reveals many Brazilians live near dams that, without proper maintenance and governmental oversight, could be deadly in the case of failure."
Eintracht Frankfurt show 'Europa League face' against West Ham in London,https://www.dw.com/en/eintracht-frankfurt-show-europa-league-face-against-west-ham-in-london/a-61630159?maca=en-rss-en-all-1573-rdf,Frankfurt lead their Europa League semifinal following an absorbing first leg in London. The German club continue to show their best form in Europe as they beat West Ham to hold the advantage ahead of the return leg.
German inflation hits 4-decade high for single month,https://www.dw.com/en/german-inflation-hits-4-decade-high-for-single-month/a-61625874?maca=en-rss-en-all-1573-rdf,"The last time prices rose faster was for West Germany in 1981. More than any other factor, increasing energy prices, exacerbated by Russia's invasion of Ukraine, are fueling inflation."
Cashing in: No payment problems for Russian tourists in Turkey,https://www.dw.com/en/cashing-in-no-payment-problems-for-russian-tourists-in-turkey/a-61622480?maca=en-rss-en-all-1573-rdf,"Turkey is trying to attract more Russian tourists by expanding the usage of the Russian Mir payment system in the country, as it seeks to bypass payment bottleneck created by Western sanctions."
Putin and Parkinson's: What experts say about his health,https://www.dw.com/en/putin-and-parkinson-s-what-experts-say-about-his-health/a-61597476?maca=en-rss-en-all-1573-rdf,A video released by the Kremlin last weekend shows Putin in seemingly bad health. Some commentators and tabloids claim he has Parkinson's. What do doctors think?
Swiping right on climate love: Dating apps and environmental advocacy,https://www.dw.com/en/swiping-right-on-climate-love-dating-apps-and-environmental-advocacy/a-61600741?maca=en-rss-en-all-1573-rdf,Dating platforms have noticed their users are hot for climate issues and are incorporating features to help them connect with each other. But how useful are additions like OkCupid's climate advocate badge?
Germany top buyer of Russian energy since Ukraine invasion began: report,https://www.dw.com/en/germany-top-buyer-of-russian-energy-since-ukraine-invasion-began-report/a-61616274?maca=en-rss-en-all-1573-rdf,"Russian fossil fuel exports are undermining sanctions imposed on the Kremlin over its invasion of Ukraine, a study says. Germany and the EU remain the biggest buyers of Russian energy."
Mars probe discovers 'shocking' new aurora,https://www.dw.com/en/mars-probe-discovers-shocking-new-aurora/a-61610851?maca=en-rss-en-all-1573-rdf,The Emirates Mars Mission says it's a first: They have spotted a worm-like aurora that stretches halfway round Mars. It looks like our northern lights.
Europe’s 'middle class' clubs battle to save Champions League,https://www.dw.com/en/europe-s-middle-class-clubs-battle-to-save-champions-league/a-61610828?maca=en-rss-en-all-1573-rdf,UEFA are proposing to increase the number of games in the Champions League and offer a safety net to its richest clubs. The plans have been derided as a Super League by the back door and some clubs are fighting back.
Turning the tide on land degradation,https://www.dw.com/en/turning-the-tide-on-land-degradation/a-61606070?maca=en-rss-en-all-1573-rdf,"Human activity has led to widespread land degradation and put our very survival as a species at risk. But by reversing course, we can tackle climate change and biodiversity loss — and make a better life for billions."
Warsaw and Budapest split over Russian energy ties,https://www.dw.com/en/warsaw-and-budapest-split-over-russian-energy-ties/a-61595947?maca=en-rss-en-all-1573-rdf,"Poland and Hungary have shared a tilt towards the nationalist right, bound also by a mutual distrust of the EU. But their relations with Russia are anything but alike. DW explores the energy ties that bind — and don't."
Elon Musk buys Twitter: What it means for the platform,https://www.dw.com/en/elon-musk-buys-twitter-what-it-means-for-the-platform/a-61598916?maca=en-rss-en-all-1573-rdf,"Musk's vision of creating a bastion of free speech with less moderation and a higher bar for removing offending tweets could also lead to more abusive content, disinformation and hate speech, critics fear."
"Brisk walkers live longer, research shows",https://www.dw.com/en/brisk-walkers-live-longer-research-shows/a-61595754?maca=en-rss-en-all-1573-rdf,New research shows that fast walkers are more likely to live longer lives than slow walkers.
Endometriosis: The long wait for a diagnosis,https://www.dw.com/en/endometriosis-the-long-wait-for-a-diagnosis/a-61581101?maca=en-rss-en-all-1573-rdf,Sabrina Lobing waited more than a decade for a diagnosis that explained her symptoms. Now she knows she has endometriosis — a disease that little is known about and yet is very common.
How Filip Kostic became the modern Bundesliga wingback,https://www.dw.com/en/how-filip-kostic-became-the-modern-bundesliga-wingback/a-61593858?maca=en-rss-en-all-1573-rdf,"Eintracht Frankfurt are in the final four of the Europa League, and they couldn’t have done it without Kostic. It's not always been easy, but Jasmine Baba explains how the club got the best out of their Serbian winger."
