title,link,description
Ukraine war: Dozens feared dead after bomb hits school,https://www.bbc.co.uk/news/world-europe-61369229?at_medium=RSS&at_campaign=KARANGA,A Ukrainian official says 60 people may be dead after an air strike on a village school in Luhansk.
'We tried not to watch' - escapees recount terror of Russian-occupied Izyum,https://www.bbc.co.uk/news/world-europe-61354626?at_medium=RSS&at_campaign=KARANGA,Two women recall what happened when Russia took over a strategically-important city in the Donbas.
War in Ukraine: Zelensky WW2 speech accuses Russia of Nazi atrocities,https://www.bbc.co.uk/news/world-europe-61370906?at_medium=RSS&at_campaign=KARANGA,The Ukrainian leader compares Russia's invasion of his country to wartime Nazi bombings.
Ros Atkins on... Why 9 May matters to Russia,https://www.bbc.co.uk/news/world-europe-61328696?at_medium=RSS&at_campaign=KARANGA,Ros Atkins explains why Victory Day is such an important date in Russia.
Two held in manhunt for axe attackers who killed three Israelis,https://www.bbc.co.uk/news/world-middle-east-61370905?at_medium=RSS&at_campaign=KARANGA,Israeli police say the Palestinians were found hiding in bush near Elad where the attack took place.
EasyJet to take out seats so it can fly with fewer crew,https://www.bbc.co.uk/news/business-61370175?at_medium=RSS&at_campaign=KARANGA,The airline plans to remove a row of seats so that it can fly with fewer cabin crew on board.
Sri Lanka: The protests unifying a nation where ethnic fault lines run deep,https://www.bbc.co.uk/news/world-asia-61373192?at_medium=RSS&at_campaign=KARANGA,Unprecedented protests in Colombo are unifying a nation where ethnic fault lines run deep.
Hong Kong's John Lee: Ex-security chief becomes new leader,https://www.bbc.co.uk/news/world-asia-china-61345463?at_medium=RSS&at_campaign=KARANGA,John Lee's appointment is being seen as a move by China to tighten its grip on the city.
New Mexico wildfire: Huge blaze could worsen this weekend,https://www.bbc.co.uk/news/world-latin-america-61367797?at_medium=RSS&at_campaign=KARANGA,"""Historic"" extreme weather likely to stoke New Mexico fire, which is already the size of Chicago."
Kentucky Derby: 80-1 outsider Rich Strike pulls off historic upset,https://www.bbc.co.uk/news/world-us-canada-61367800?at_medium=RSS&at_campaign=KARANGA,"Rich Strike, a 80-1 outsider, won the race despite only being brought in after a horse dropped out."
UK YouTuber Benjamin Rich quizzed and fined at Russian space centre,https://www.bbc.co.uk/news/uk-61373057?at_medium=RSS&at_campaign=KARANGA,Bald and Bankrupt vlogger Benjamin Rich says he was questioned by Russian police in Kazakhstan.
Brazil's Lula launches presidential campaign,https://www.bbc.co.uk/news/world-latin-america-61367119?at_medium=RSS&at_campaign=KARANGA,The former Brazilian president says he wants to unite the country and defend its democracy.
Ukraine war: Returning to the place my father was killed,https://www.bbc.co.uk/news/world-europe-61351772?at_medium=RSS&at_campaign=KARANGA,"As Vadim and his father tried to rescue their dogs, they were fired upon by a convoy they believe was Russian."
"Ukraine war: 'If this is true, then I am also a Nazi'",https://www.bbc.co.uk/news/world-europe-61361827?at_medium=RSS&at_campaign=KARANGA,Holocaust survivors in the Ukrainian city of Uman feel insulted by Russian claims to be fighting Nazis.
Viewpoint: Putin now faces only different kinds of defeat,https://www.bbc.co.uk/news/world-europe-61348287?at_medium=RSS&at_campaign=KARANGA,"Russia's Victory Day parade won't represent any sort of victory over Ukraine, writes defence analyst Michael Clarke."
KwaZulu-Natal floods: The South African family who lost nine children,https://www.bbc.co.uk/news/world-africa-61318783?at_medium=RSS&at_campaign=KARANGA,Mass funerals are held in South Africa after the country's most deadly natural disaster.
Philippines election: 'Politicians hire me to spread fake stories',https://www.bbc.co.uk/news/blogs-trending-61339293?at_medium=RSS&at_campaign=KARANGA,Voters in the Philippines presidential election are facing an onslaught of online lies.
Fergal Keane: How I found a way to live with PTSD,https://www.bbc.co.uk/news/world-61350174?at_medium=RSS&at_campaign=KARANGA,"The BBC correspondent, who was diagnosed with PTSD in 2008, explores the effects of the condition and how it can be treated."
"Who is Alina Kabaeva, Putin's alleged girlfriend?",https://www.bbc.co.uk/news/world-europe-61353020?at_medium=RSS&at_campaign=KARANGA,"The EU is proposing to sanction Alina Kabaeva, an ex-gymnast turned media boss close to President Vladimir Putin."
Ukraine war: Bono sings with soldier in Kyiv metro station,https://www.bbc.co.uk/news/world-europe-61373349?at_medium=RSS&at_campaign=KARANGA,The U2 frontman was seen singing at a downtown metro station covering the hit track Stand by Me.
Ukraine war: Rebuilt Kyiv railway bridge a symbol of hope,https://www.bbc.co.uk/news/world-europe-61365365?at_medium=RSS&at_campaign=KARANGA,"A railway bridge close to Kyiv has been rebuilt, just a month after it was destroyed by Russian attacks."
The return of California's butterflies,https://www.bbc.co.uk/news/stories-61338799?at_medium=RSS&at_campaign=KARANGA,Efforts to protect these beautiful insects include driving electric tractors and hand-rearing them in a lab.
Acid attack survivors in Mexico: 'Justice is not enough',https://www.bbc.co.uk/news/world-latin-america-61346864?at_medium=RSS&at_campaign=KARANGA,Carmen Sanchez launched her foundation in Mexico to help survivors of attacks rebuild their lives.
"Australia election: Welcome to Durack, a seat six times bigger than Britain",https://www.bbc.co.uk/news/world-australia-61317755?at_medium=RSS&at_campaign=KARANGA,"Australians head to the polls on 21 May - and in Durack, it means a massive logistical effort."
Scholz: Ukraine won't accept Russian dictatorship,https://www.dw.com/en/scholz-ukraine-won-t-accept-russian-dictatorship/a-61724145?maca=en-rss-en-all-1573-rdf,German Chancellor Olaf Scholz says he strongly believes Russia won't win its war in Ukraine. His remarks come as the conflict overshadows commemorations to mark the end of World War II in Europe.
Wolfsburg reclaim Women's Bundesliga in some style,https://www.dw.com/en/wolfsburg-reclaim-women-s-bundesliga-in-some-style/a-61726482?maca=en-rss-en-all-1573-rdf,"Bayern Munich wrestled the title from Wolfsburg last season, but the perennial women's Bundesliga champions have reclaimed it after a 10-1 win. Elsewhere Frankfurt are in good shape for Europe and Chelsea won the WSL."
Germany: CDU set to win Schleswig-Holstein state election,https://www.dw.com/en/germany-cdu-set-to-win-schleswig-holstein-state-election/a-61726509?maca=en-rss-en-all-1573-rdf,"The conservative CDU is on track for victory in the northern state of Schleswig-Holstein, forecasts from broadcasters ARD and ZDF show. The poll was seen as a test of Chancellor Olaf Scholz's response to the Ukraine war."
Syria's Bashar Assad pays rare visit to ally Iran,https://www.dw.com/en/syria-s-bashar-assad-pays-rare-visit-to-ally-iran/a-61725309?maca=en-rss-en-all-1573-rdf,Syrian President Bashar Assad has visited Iran for only the second time since the civil war broke out in his country. The two nations are united by their enmity toward Israel.
EU citizens are full of hope for the future of Europe,https://www.dw.com/en/eu-citizens-are-full-of-hope-for-the-future-of-europe/a-61697022?maca=en-rss-en-all-1573-rdf,A select group of citizens of the EU has gathered multiple times since last May to discuss what the bloc should look like in the years ahead. But implementing some of the ideas would mean overhauling how the EU works.
How Schalke 'reinvented' themselves to get back to the Bundesliga,https://www.dw.com/en/how-schalke-reinvented-themselves-to-get-back-to-the-bundesliga/a-61724384?maca=en-rss-en-all-1573-rdf,"One year ago, Schalke were relegated in a cloud of internal chaos and on the brink of insolvency. Twelve months later, the Royal Blues are back in the Bundesliga and on the long road to financial recovery."
Israel: 2 Palestinian suspects in Elad attack arrested,https://www.dw.com/en/israel-2-palestinian-suspects-in-elad-attack-arrested/a-61723450?maca=en-rss-en-all-1573-rdf,Israeli security forces say they have arrested two Palestinians suspected of carrying out a deadly attack in the town of Elad last week. The detentions come after a massive manhunt.
Ukraine war puts spotlight on Red Cross service to find missing people,https://www.dw.com/en/ukraine-war-puts-spotlight-on-red-cross-service-to-find-missing-people/a-61712712?maca=en-rss-en-all-1573-rdf,Wars and natural disasters tear families apart worldwide. The German Red Cross tries to put them back in touch.
Nepal: Sherpa Kami Rita breaks own Everest record,https://www.dw.com/en/nepal-sherpa-kami-rita-breaks-own-everest-record/a-61723031?maca=en-rss-en-all-1573-rdf,"The Nepalese Sherpa guide Kami Rita has scaled Mount Everest for the 26th time, setting a new world record. More than 300 people have died trying to conquer the world's highest peak."
