title,link,description
Ukraine conflict: Russian soldiers seen shooting dead unarmed civilians,https://www.bbc.co.uk/news/world-europe-61425025?at_medium=RSS&at_campaign=KARANGA,"The incident, captured on video seen by the BBC, is being investigated as a suspected war crime."
North Korea announces first death from Covid-19,https://www.bbc.co.uk/news/world-asia-61432084?at_medium=RSS&at_campaign=KARANGA,"A day after confirming its first cases, state media reports thousands are suffering fever symptoms."
Spain plans menstrual leave in new law for those with severe pain,https://www.bbc.co.uk/news/world-europe-61429022?at_medium=RSS&at_campaign=KARANGA,Spain could become the first European country with menstrual pain leave under a proposed law.
Eurovision 2022: Ireland's Brooke fails to qualify for the final,https://www.bbc.co.uk/news/entertainment-arts-61428830?at_medium=RSS&at_campaign=KARANGA,"Ireland go home after Thursday's semi-final, despite a warm reception for Derry girl Brooke Scullion."
Couple in India sue son for not giving them a grandchild,https://www.bbc.co.uk/news/world-asia-india-61424869?at_medium=RSS&at_campaign=KARANGA,The Indian parents say they used up their savings raising their son and paying for his wedding.
Rwandan genocide fugitive Protais Mpiranya confirmed dead,https://www.bbc.co.uk/news/world-africa-61429761?at_medium=RSS&at_campaign=KARANGA,Protais Mpiranya led the presidential guard that killed the then-PM and 10 Belgian peacekeepers.
Finland Nato: Russia threatens to retaliate over membership move,https://www.bbc.co.uk/news/world-europe-61420185?at_medium=RSS&at_campaign=KARANGA,"Finland's leaders say they want the country to apply for membership of the alliance ""without delay""."
Shireen Abu Aqla: Palestinians to refer journalist's killing to ICC,https://www.bbc.co.uk/news/world-middle-east-61419699?at_medium=RSS&at_campaign=KARANGA,Shireen Abu Aqla was shot dead while covering a raid by Israeli forces in the occupied West Bank.
Coastal fire: California mansions burn as wildfires spread,https://www.bbc.co.uk/news/world-us-canada-61430573?at_medium=RSS&at_campaign=KARANGA,"Across North America, wildfire crews are gearing up for a particularly difficult season."
Platinum Jubilee: Lemon and amaretti trifle to be official pudding,https://www.bbc.co.uk/news/uk-61428970?at_medium=RSS&at_campaign=KARANGA,Jemma Melvin's creation is inspired by a lemon posset served at the Queen's wedding to Prince Philip.
Sri Lanka crisis: How war heroes became villains,https://www.bbc.co.uk/news/world-asia-61411532?at_medium=RSS&at_campaign=KARANGA,"The Rajapaksa brothers, hailed by many as heroes for winning the civil war, are now reviled as leaders."
Afghanistan pupils in fear after spate of Islamic State attacks,https://www.bbc.co.uk/news/world-asia-61404083?at_medium=RSS&at_campaign=KARANGA,A spate of Islamic State attacks have left Afghan students in fear and test Taliban security claims.
Eurovision 2022: The anthem for Ukraine born in a war zone,https://www.bbc.co.uk/news/world-europe-61424173?at_medium=RSS&at_campaign=KARANGA,The BBC joined Ukraine's Kalush Orchestra as they prepared for the contest amid the rubble of the city of Irpin.
LPG price: Millions hit hard as cooking gas prices soar in India,https://www.bbc.co.uk/news/world-asia-india-61410449?at_medium=RSS&at_campaign=KARANGA,Many households in rural areas are forced to rely on wood for cooking as gas has become unaffordable.
Ukraine crisis: Could India cut its defence ties with Russia?,https://www.bbc.co.uk/news/world-asia-india-61274042?at_medium=RSS&at_campaign=KARANGA,"India has been under pressure to distance itself from Russia over Ukraine, including reducing defence ties."
The long struggle to return Cambodia's looted treasures,https://www.bbc.co.uk/news/world-asia-61354625?at_medium=RSS&at_campaign=KARANGA,The east Asian country claims the V&amp;A and British Museum both hold stolen antiquities.
Ukraine war: Snake Island and battle for control in Black Sea,https://www.bbc.co.uk/news/world-europe-61406808?at_medium=RSS&at_campaign=KARANGA,This rocky outcrop has been fiercely contested for weeks and has vital strategic importance.
Gambling worry as India firms bet big on online games,https://www.bbc.co.uk/news/world-asia-india-61317075?at_medium=RSS&at_campaign=KARANGA,"The industry says online gaming involves skill but critics say it is gambling, which is illegal in India."
Sri Lanka protests: Why rioters attacked a museum in Sri Lanka,https://www.bbc.co.uk/news/world-asia-61408392?at_medium=RSS&at_campaign=KARANGA,A museum dedicated to the country's ruling family is trashed by anti-government protesters.
Tom Hiddleston: Why we all need monsters and myths,https://www.bbc.co.uk/news/entertainment-arts-61221888?at_medium=RSS&at_campaign=KARANGA,The Loki star on his thought-provoking role as a Victorian pastor in TV series The Essex Serpent.
Ipob: Nigerian 'media warriors' call for killings on social media over Biafra,https://www.bbc.co.uk/news/world-africa-61354014?at_medium=RSS&at_campaign=KARANGA,The BBC investigates a network of Nigerian separatists outside the country urging violence online.
The black evangelical women who'll decide who governs Brazil,https://www.bbc.co.uk/news/world-latin-america-61412663?at_medium=RSS&at_campaign=KARANGA,Evangelical Christian women of colour were kingmakers in Brazil's last presidential election and look set to be so again.
The Ukrainian refugee schoolgirl learning fast in the UK,https://www.bbc.co.uk/news/education-61396730?at_medium=RSS&at_campaign=KARANGA,"Ukrainian refugee Marharyta, nine, is learning English as she waits to start school in Manchester."
Ukraine: The BBC has seen evidence of possible war crimes committed by Russian soldiers,https://www.bbc.co.uk/news/world-europe-61426127?at_medium=RSS&at_campaign=KARANGA,The BBC has obtained CCTV footage of the killing of two civilians in cold blood by Russian soldiers that is now being investigated by prosecutors as a suspected war crime.
We're ready to consider Nato membership - Finland's foreign minister,https://www.bbc.co.uk/news/world-europe-61419422?at_medium=RSS&at_campaign=KARANGA,Foreign Minister Pekka Haavisto tells the BBC that that he wants Finland to join Nato as soon as possible.
Air traffic controller on helping passenger land plane after pilot fell ill,https://www.bbc.co.uk/news/world-us-canada-61424113?at_medium=RSS&at_campaign=KARANGA,Robert Morgan talked passenger Darren Harrison through landing a plane after the pilot fell ill.
Passers-by in Florida rush to stop moving car with ill driver,https://www.bbc.co.uk/news/world-us-canada-61415679?at_medium=RSS&at_campaign=KARANGA,The car is seen drifting towards traffic before strangers intervened on a busy road in Florida.
Joly Germine: Haitian gang leader indicted over missionary abductions,https://www.bbc.co.uk/news/world-us-canada-61412343?at_medium=RSS&at_campaign=KARANGA,Joly Germine allegedly directed the kidnappings of 17 Christian missionaries from a Haitian prison.
Ukraine seeks negotiated deal on Azovstal troop evacuation — live updates,https://www.dw.com/en/ukraine-seeks-negotiated-deal-on-azovstal-troop-evacuation-live-updates/a-61781610?maca=en-rss-en-all-1573-rdf,Ukrainian officials have said a new effort is underway to try and secure the evacuation of soldiers remaining in the Azovstal steelworks complex in Mariupol. DW has the latest.
Migrant boat capsizes near Puerto Rico leaving at least 11 dead,https://www.dw.com/en/migrant-boat-capsizes-near-puerto-rico-leaving-at-least-11-dead/a-61781633?maca=en-rss-en-all-1573-rdf,The US Coast Guard has said a vessel carrying mainly Haitian migrants capsized off the coast of Puerto Rico. More than 30 people were rescued and a search is ongoing.
North Korea reports first COVID-19 death a day after admitting outbreak,https://www.dw.com/en/north-korea-reports-first-covid-19-death-a-day-after-admitting-outbreak/a-61781443?maca=en-rss-en-all-1573-rdf,"State media in North Korea has reported the deaths of six people with a ""fever"" a day after officials confirmed the country's first COVID-19 infection. More than 180,000 people are said to be isolated for treatment."
US: Top House Republicans subpoenaed by Capitol riot panel,https://www.dw.com/en/us-top-house-republicans-subpoenaed-by-capitol-riot-panel/a-61781165?maca=en-rss-en-all-1573-rdf,"Five House Republicans are said to have information relevant the storming of the US Capitol by supporters of former President Donald Trump. However, they all have refused to cooperate with the special investigation."
G7 foreign ministers meet in Germany over 'global crisis' of Russia's Ukraine invasion,https://www.dw.com/en/g7-foreign-ministers-meet-in-germany-over-global-crisis-of-russia-s-ukraine-invasion/a-61780303?maca=en-rss-en-all-1573-rdf,"Diplomats from the world's wealthiest nations will meet for three days to tackle issues like massive global food shortages resulting from the war, as well as Ukraine's hopes of joining the EU."
Austria leads international bust of massive human trafficking ring,https://www.dw.com/en/austria-leads-international-bust-of-massive-human-trafficking-ring/a-61779189?maca=en-rss-en-all-1573-rdf,Authorities arrested 205 people tied to Central and Eastern European gangs smuggling tens of thousands of Syrians in the EU. The €150 million ring used Vienna as a hub to move migrants from Hungary to Germany and France.
"Ukraine war, COVID: How German society is divided",https://www.dw.com/en/ukraine-war-covid-how-german-society-is-divided/a-61778961?maca=en-rss-en-all-1573-rdf,How polarized is Germany? This question is controversially discussed at the European Police Congress. Result: It depends on who you ask.
India redraws Kashmir political constituencies ahead of elections,https://www.dw.com/en/india-redraws-kashmir-political-constituencies-ahead-of-elections/a-61776466?maca=en-rss-en-all-1573-rdf,Critics say India's redrawn constituencies for the former state of Jammu and Kashmir give greater representation to the Muslim-majority region's Hindu areas. The region has long been facing an anti-India insurgency.
Japan: Why are there so few women in top managerial roles?,https://www.dw.com/en/japan-why-are-there-so-few-women-in-top-managerial-roles/a-61777351?maca=en-rss-en-all-1573-rdf,"Despite decades of promises that women would have the chance to ""shine"" in Japan's corporate and political worlds, the country lags behind other industrialized nations in gender equality."
Finland's NATO accession bid 'better late than never:' former PM Alexander Stubb,https://www.dw.com/en/finland-s-nato-accession-bid-better-late-than-never-former-pm-alexander-stubb/a-61776283?maca=en-rss-en-all-1573-rdf,"Finland will not be deterred by Russian threats from applying to join NATO, Finnish ex-Prime Minister Alexander Stubb says. He told DW that the country would be a major security asset for the alliance."
Astronomers present first image of black hole at center of Milky Way,https://www.dw.com/en/astronomers-present-first-image-of-black-hole-at-center-of-milky-way/a-61776464?maca=en-rss-en-all-1573-rdf,"Scientists theorize that ""supermassive black holes"" lie at the center of all galaxies, including our own. ""Sagittarius A*"" is orders of magnitude more dense than the sun but it's also quite some distance from Earth."
Denmark seeks prosecution of ex-minister for leaking state secrets,https://www.dw.com/en/denmark-seeks-prosecution-of-ex-minister-for-leaking-state-secrets/a-61774838?maca=en-rss-en-all-1573-rdf,Danish media has suggested the charges are in connection to revelations of Denmark's cooperation with the NSA. The justice ministry has requested that lawmakers lift the ex-minister's immunity.
Tokyo's stylish public toilets inspire filmmaker Wim Wenders,https://www.dw.com/en/tokyo-s-stylish-public-toilets-inspire-filmmaker-wim-wenders/a-61772123?maca=en-rss-en-all-1573-rdf,"The German director is making a film about public restrooms designed by renowned architects. The high-end toilets are the symbol of ""Japan's world-renowned hospitality culture."""
"Sri Lankans running out of food, fuel and medicine",https://www.dw.com/en/sri-lankans-running-out-of-food-fuel-and-medicine/a-61773302?maca=en-rss-en-all-1573-rdf,"Sri Lankans told DW how they're struggling with shortages of food, fuel and medicine as the nation faces one of its worst economic crises in decades."
Germany: Police launch terrorism probe against pupil,https://www.dw.com/en/germany-police-launch-terrorism-probe-against-pupil/a-61772256?maca=en-rss-en-all-1573-rdf,"Police in the western German city of Essen are investigating allegations of planned school attacks by a pupil. Bomb-building materials were found at his home, an official said."
Shireen Abu Akleh: Outrage grows over Al Jazeera journalist's killing,https://www.dw.com/en/shireen-abu-akleh-outrage-grows-over-al-jazeera-journalist-s-killing/a-61774047?maca=en-rss-en-all-1573-rdf,Palestinian-American journalist and long-time Al Jazeera correspondent Shireen Abu Akleh was shot and killed while covering an Israeli military raid in the West Bank.
Ukraine: UN says 6 million have fled since Russian invasion — as it happened,https://www.dw.com/en/ukraine-un-says-6-million-have-fled-since-russian-invasion-as-it-happened/a-61765730?maca=en-rss-en-all-1573-rdf,"The UN said 6 million Ukrainians have left country, while over a million have returned home. Meanwhile, Finland's leaders say it should join NATO ""without delay."""
India: Elderly couple sue son over lack of grandchildren,https://www.dw.com/en/india-elderly-couple-sue-son-over-lack-of-grandchildren/a-61768426?maca=en-rss-en-all-1573-rdf,"An Indian couple has sued their son and daughter-in-law, demanding a grandchild. They say they invested in their son's education and wedding, and are therefore owed at least monetary compensation."
COVID travel restrictions: Germany,https://www.dw.com/en/covid-travel-restrictions-germany/a-60771733?maca=en-rss-en-all-1573-rdf,"Travel in Europe is subject to COVID-19 restrictions. The omicron variant has led to higher numbers of infections, which are often less severe. This is how Germany is responding to the current situation."
Priceless antique bust found in thrift shop to return to Germany,https://www.dw.com/en/priceless-antique-bust-found-in-thrift-shop-to-return-to-germany/a-61768532?maca=en-rss-en-all-1573-rdf,A woman bought a marble bust for $35 in a thrift shop in Texas. It turned out to be an invaluable antique that has been traced back — and will be returned — to Germany.
NATO: New challenges for the alliance as Finland and Sweden inch closer to membership?,https://www.dw.com/en/nato-new-challenges-for-the-alliance-as-finland-and-sweden-inch-closer-to-membership/a-61763272?maca=en-rss-en-all-1573-rdf,"Finland has announced its decision to join NATO as quickly as possible, Sweden is expected to follow suit shortly. What does this mean for the alliance?"
Who was Ukrainian philosopher Hryhoriy Skovoroda?,https://www.dw.com/en/who-was-ukrainian-philosopher-hryhoriy-skovoroda/a-61760549?maca=en-rss-en-all-1573-rdf,"The Soviet Union once honored Hryhoriy Skovoroda with a museum in Ukraine — that's now been destroyed by Russian bombs. It's an attack on a freedom-loving idol, says philologist Gusan Guseynov."
What are the COVID entry rules for travelers to European countries?,https://www.dw.com/en/what-are-the-covid-entry-rules-for-travelers-to-european-countries/a-58017284?maca=en-rss-en-all-1573-rdf,Most European countries have lifted travel restrictions — despite ongoing high infection numbers. DW Travel has compiled this overview of EU rules.
Sri Lanka court bars ex-prime minister from leaving country,https://www.dw.com/en/sri-lanka-court-bars-ex-prime-minister-from-leaving-country/a-61770713?maca=en-rss-en-all-1573-rdf,"Mahinda Rajapaksa, who stepped down as prime minister this week, has been blocked from leaving Sri Lanka. Another former prime minister, Ranil Wickremesinghe, has been sworn in as his replacement."
Pussy Riot on tour following band co-founder's escape from Russia,https://www.dw.com/en/pussy-riot-on-tour-following-band-co-founder-s-escape-from-russia/a-61749767?maca=en-rss-en-all-1573-rdf,"One of the band's leaders, Maria Alyokhina, managed to escape house arrest disguised as a food courier. DW met Pussy Riot as they start their European tour."
Are we flushing away the answer to our fertilizer shortages?,https://www.dw.com/en/are-we-flushing-away-the-answer-to-our-fertilizer-shortages/a-61737037?maca=en-rss-en-all-1573-rdf,All eyes are on our food systems as the Russia-Ukraine war further pushes up fertilizer prices. Scientists think our urine could be the solution to helping crops grow and strengthening food security.
'Cost-of-living' crisis hits consumers as UK economy struggles with inflation,https://www.dw.com/en/cost-of-living-crisis-hits-consumers-as-uk-economy-struggles-with-inflation/a-61765236?maca=en-rss-en-all-1573-rdf,"A series of shocks have combined to send prices spiraling in the UK. Inflation is a global problem, but Boris Johnson's government is being accused of making things worse for consumers."
Ukraine to put first Russian soldier on trial for war crimes,https://www.dw.com/en/ukraine-to-put-first-russian-soldier-on-trial-for-war-crimes/a-61766022?maca=en-rss-en-all-1573-rdf,Kyiv prosecutor Iryna Venediktova announced plans to hold the trial of a 21-year-old Russian soldier accused of killing a civilian. The soldier was allegedly told to shoot the victim in order to avoid detection.
Western luxury brands squeezed by Ukraine conflict may look further east,https://www.dw.com/en/western-luxury-brands-squeezed-by-ukraine-conflict-may-look-further-east/a-61737523?maca=en-rss-en-all-1573-rdf,"Western luxury brands may no longer sell many goods to Russians due to sanctions on Moscow. With a market worth billions now off limits and Russian clients enraged, fashion houses could look further east to compensate."
Digital pet Tamagotchi turns 25,https://www.dw.com/en/digital-pet-tamagotchi-turns-25/a-61709227?maca=en-rss-en-all-1573-rdf,"Adorable, or annoying? The tiny digital egg beeped in the pockets of millions of children all over the world. But the hype surrounding the little nuisance ended as quickly as it began."
Results: This is your favorite flower!,https://www.dw.com/en/results-this-is-your-favorite-flower/a-61760931?maca=en-rss-en-all-1573-rdf,"Spring is well underway in Europe, breathing new life into the natural world. The first flowers to emerge from the ground include snowdrops, tulips, primulas, narcissi, hyacinths and crocuses."
Ukraine among 10 first Eurovision finalists,https://www.dw.com/en/ukraine-among-10-first-eurovision-finalists/a-61756131?maca=en-rss-en-all-1573-rdf,A total of 17 songs were presented during the first semifinal of the Eurovision Song Contest. Viewers have selected 10 acts that will compete in the finals on Saturday.
Africa's COVID-19 vaccine production line in jeopardy,https://www.dw.com/en/africa-s-covid-19-vaccine-production-line-in-jeopardy/a-61756730?maca=en-rss-en-all-1573-rdf,"A year ago, South Africa celebrated the opening of the continent's first COVID-19 vaccine production line. Now it's at risk of being shut down due to low demand."
Wildfires in Russia: Will war in Ukraine limit firefighting response?,https://www.dw.com/en/wildfires-in-russia-will-war-in-ukraine-limit-firefighting-response/a-61753044?maca=en-rss-en-all-1573-rdf,"The fire season has started early in Siberia, as drought and strong winds fuel blazes in its carbon-rich peat forests. But with Russian forces fighting in Ukraine, this year's emergency response could suffer."
Opinion: UEFA ushers in Super League by stealth,https://www.dw.com/en/opinion-uefa-ushers-in-super-league-by-stealth/a-61755698?maca=en-rss-en-all-1573-rdf,"In passing men's Champions League ""reforms,"" football’s so-called protectors have let the game down, says Matt Pearson. The big clubs are once again getting what they want. In football, it seems that greed is god."
Documenta curators denounce 'racist effects' of 'antisemitism rumors',https://www.dw.com/en/documenta-curators-denounce-racist-effects-of-antisemitism-rumors/a-61692036?maca=en-rss-en-all-1573-rdf,"Discussions on the topic of artistic freedom, which had planned to address accusations of antisemitism, were cancelled: The art show's curators, ruangrupa, have published an open letter on the accusations."
Ukrainian troops arrive in Germany for howitzer training,https://www.dw.com/en/ukrainian-troops-arrive-in-germany-for-howitzer-training/a-61755368?maca=en-rss-en-all-1573-rdf,Around 60 Ukrainian soldiers have arrived in western Germany to begin training on the howitzer 2000 artillery system. The German government has pledged to send seven of the self-propelled weapons.
Lufthansa apologizes for excluding Jewish group over mask rules,https://www.dw.com/en/lufthansa-apologizes-for-excluding-jewish-group-over-mask-rules/a-61752679?maca=en-rss-en-all-1573-rdf,"Lufthansa apologized for excluding a group of Jewish passengers after a few were not observing COVID protocols. The group consisted of the visibly Jewish Orthodox, who accused the airline of collective punishment."
