title,link,description
A Ukrainian father's terrifying journey to a Russian prison and back,https://www.bbc.co.uk/news/world-europe-61249158?at_medium=RSS&at_campaign=KARANGA,Nikita Horban was abducted from his village and taken to Russia. He would come back without any toes.
Ukraine war: Russian strike on Kyiv kills reporter Vira Hyrych,https://www.bbc.co.uk/news/world-europe-61274997?at_medium=RSS&at_campaign=KARANGA,"Vira Hyrych, who worked for Radio Liberty, died after her residential building was hit on Thursday."
British Virgin Islands: UK should take back rule - report,https://www.bbc.co.uk/news/uk-61276109?at_medium=RSS&at_campaign=KARANGA,"The British overseas territory's government should be dissolved for two years, a report recommends."
Foul-smelling foam clogs up Colombian town of Mosquera,https://www.bbc.co.uk/news/world-latin-america-61270024?at_medium=RSS&at_campaign=KARANGA,Detergents dumped in a local river are being linked to the filthy white phenomenon.
Alexanda Kotey: IS 'Beatle' sentenced to life in US for murders in Syria,https://www.bbc.co.uk/news/world-us-canada-61274332?at_medium=RSS&at_campaign=KARANGA,"Alexanda Kotey, 38, pleaded guilty last September to the beheading of IS hostages in Syria."
South Africa's Jacob Zuma would do anything for the Guptas - Zondo report,https://www.bbc.co.uk/news/world-africa-61269603?at_medium=RSS&at_campaign=KARANGA,"South Africa's ex-president Jacob Zuma would ""do anything"" for the Gupta business family, a report finds."
Liberia war crimes: Sierra Leone rebel commander acquitted by court in Finland,https://www.bbc.co.uk/news/world-africa-61277623?at_medium=RSS&at_campaign=KARANGA,Gibril Massaquoi was a school teacher but then became the spokesman of a notorious rebel group.
Heat wave in India leaves millions struggling to cope,https://www.bbc.co.uk/news/world-asia-india-61242341?at_medium=RSS&at_campaign=KARANGA,"Experts say India is now recording more intense, frequent heatwaves that are also longer in duration."
Israel airport chaos as family brings unexploded shell,https://www.bbc.co.uk/news/world-middle-east-61267265?at_medium=RSS&at_campaign=KARANGA,Chaos erupts as Americans bring a 'souvenir' unexploded shell into Israel's international airport.
Shanghai lockdown: Residents protest after five weeks of strict zero-Covid measures,https://www.bbc.co.uk/news/world-asia-china-61270616?at_medium=RSS&at_campaign=KARANGA,"Some residents have been under strict lockdown for five weeks, and struggled to access food supplies."
James Corden leaving Late Late Show after eight years,https://www.bbc.co.uk/news/entertainment-arts-61267036?at_medium=RSS&at_campaign=KARANGA,The British comedian and actor turned talk show host announced the decision on Thursday.
Depp v Heard: What you might have missed this week,https://www.bbc.co.uk/news/world-us-canada-61263794?at_medium=RSS&at_campaign=KARANGA,"The court hears evidence of personality disorders, drug abuse and a relationship with Elon Musk."
