title,link,description
Ukraine war: Hundreds trapped in Mariupol steelworks despite evacuations,https://www.bbc.co.uk/news/world-europe-61296851?at_medium=RSS&at_campaign=KARANGA,A Ukrainian commander at the Azovstal plant says hundreds are stuck and Russia has resumed shelling.
Alabama hunt for missing prison inmate and guard,https://www.bbc.co.uk/news/world-us-canada-61294585?at_medium=RSS&at_campaign=KARANGA,Police now believe the guard helped organise the escape and have issued a warrant for her arrest.
Uefa announces further sanctions on Russian clubs and national teams amid Ukraine invasion,https://www.bbc.co.uk/sport/football/61301238?at_medium=RSS&at_campaign=KARANGA,Russia is barred from competing in this summer's women's Euro 2022 while Russian clubs will also be banned from Uefa competitions next season.
Israel outrage at Sergei Lavrov's claim that Hitler was part Jewish,https://www.bbc.co.uk/news/world-middle-east-61296682?at_medium=RSS&at_campaign=KARANGA,"The Russian foreign minister's claim that Hitler ""had Jewish blood"" is denounced as unforgiveable."
South Africa's Cyril Ramaphosa abandons May Day rally after booing,https://www.bbc.co.uk/news/world-africa-61296810?at_medium=RSS&at_campaign=KARANGA,President Ramaphosa was forced to leave a May Day event after angry workers stormed the stage.
Amazon will pay US staff travel expenses for abortions and other treatments,https://www.bbc.co.uk/news/world-us-canada-61301911?at_medium=RSS&at_campaign=KARANGA,"The firm will reimburse travel costs for various treatments in the US, including abortion."
EU accuses Apple of breaking competition law over contactless payments,https://www.bbc.co.uk/news/business-61300874?at_medium=RSS&at_campaign=KARANGA,The US tech giant denies it is restricting rivals' access to its mobile payments technology.
Qantas promises direct flights from Sydney to London and New York,https://www.bbc.co.uk/news/world-australia-61294894?at_medium=RSS&at_campaign=KARANGA,Australia's carrier says its new fleet will be capable of direct flights to any city in the world.
Haiti gang holding kidnapped diplomat for ransom,https://www.bbc.co.uk/news/world-latin-america-61297538?at_medium=RSS&at_campaign=KARANGA,A gang infamous for kidnapping foreigners has seized a diplomat from the Dominican Republic.
Orange skies as Iraq hit by dust storm,https://www.bbc.co.uk/news/world-61297292?at_medium=RSS&at_campaign=KARANGA,Experts say the storms are increasing in frequency due to drought and declining rainfall.
Weather students die in crash after tornado chase,https://www.bbc.co.uk/news/world-us-canada-61300036?at_medium=RSS&at_campaign=KARANGA,"The three students crashed in wet weather, shortly after posting videos of a tornado in Kansas."
EU divided over how to step away from Russian energy,https://www.bbc.co.uk/news/business-61298791?at_medium=RSS&at_campaign=KARANGA,"EU energy ministers met to discuss a possible ban on Russian oil, but members remain split."
Ukraine war: Families hide in cellars as Russia targets Donbas region,https://www.bbc.co.uk/news/world-europe-61284964?at_medium=RSS&at_campaign=KARANGA,Those remaining in the Ukrainian city of Lysychansk near the front line live under constant shelling.
General Belgrano: The opera singer who survived the sinking of the Argentine cruiser,https://www.bbc.co.uk/news/stories-61272009?at_medium=RSS&at_campaign=KARANGA,"In May 1982, the Argentine cruiser the General Belgrano was sunk by British torpedoes during the war over the Falkland or Malvinas Islands."
Angola's Joice Zau: The prize-winning poet who refuses to stay quiet,https://www.bbc.co.uk/news/world-africa-61263834?at_medium=RSS&at_campaign=KARANGA,"Joice Zau is determined to carry on despite being threatened for ""telling the truth"" in Angola."
Shanghai lockdown: The hard life of a homeless deliveryman,https://www.bbc.co.uk/news/world-asia-china-61270253?at_medium=RSS&at_campaign=KARANGA,Many riders face a lack of shelter and safety while delivering supplies in a locked down city.
Emotional reunions as New Zealand reopens to tourists,https://www.bbc.co.uk/news/world-asia-61297026?at_medium=RSS&at_campaign=KARANGA,The country has reopened its borders to visitors after a pandemic lockout of more than two years.
Ukraine war: Evacuation of Mariupol civilians under way,https://www.bbc.co.uk/news/world-europe-61294744?at_medium=RSS&at_campaign=KARANGA,The UN says an operation to evacuate civilians trapped in a steelworks in Mariupol is under way.
Biden mocks Trump at White House press dinner,https://www.bbc.co.uk/news/world-us-canada-61290695?at_medium=RSS&at_campaign=KARANGA,Joe Biden jokes about former president Donald Trump at the prestigious event hosted by Trevor Noah.
Ros Atkins on… China’s zero-Covid lockdowns,https://www.bbc.co.uk/news/world-asia-china-61262757?at_medium=RSS&at_campaign=KARANGA,Ros Atkins looks at why the Chinese government remains committed to its policy of eliminating all outbreaks of coronavirus.
Asylum in Denmark: Is the country guilty of double standards?,https://www.bbc.co.uk/news/world-europe-61273433?at_medium=RSS&at_campaign=KARANGA,"As thousands of Ukrainians are welcomed, the government plans to reduce the number of non-European refugees."
France: Melenchon forms anti-Macron alliance with the Greens,https://www.dw.com/en/france-melenchon-forms-anti-macron-alliance-with-the-greens/a-61665348?maca=en-rss-en-all-1573-rdf,"France's far-left LFI and its Green Party EELV have joined forces ahead of parliamentary elections in June, aiming to prevent President Emmanuel Macron ""from pursuing his unjust and brutal policies."""
Is Putin's threat of 'lightning-fast' response escalation or empty rhetoric?,https://www.dw.com/en/is-putin-s-threat-of-lightning-fast-response-escalation-or-empty-rhetoric/a-61665108?maca=en-rss-en-all-1573-rdf,"Putin has threatened to launch a ""lightning-fast"" response to any nation that intervenes in the Ukraine war. How seriously should this warning be taken?"
Ukraine: UEFA bans Russian teams from Champions League — live updates,https://www.dw.com/en/ukraine-uefa-bans-russian-teams-from-champions-league-live-updates/a-61654618?maca=en-rss-en-all-1573-rdf,"Russian teams would be banned from competing in the 2022-2023 season of the Champions League, UEFA officials said. Israel has asked Russia to apologize over Sergey Lavrov's Hitler comments. Follow DW for the latest."
US Marshals offer reward over missing inmate and officer,https://www.dw.com/en/us-marshals-offer-reward-over-missing-inmate-and-officer/a-61664838?maca=en-rss-en-all-1573-rdf,Casey White and Vicky White vanished after leaving an Alabama jail on the pretext of a mental health appointment. The vehicle they had used was later found abandoned near a shopping center.
German opposition leader Friedrich Merz plans controversial trip to Ukraine,https://www.dw.com/en/german-opposition-leader-friedrich-merz-plans-controversial-trip-to-ukraine/a-61664778?maca=en-rss-en-all-1573-rdf,The German opposition leader is set to head to Ukraine's capital — a trip Chancellor Olaf Scholz so far has no plans to make. Scholz's Social Democrats see Merz's move as a PR stunt ahead of important state elections.
Spain says PM Sanchez' phone hacked with Pegasus,https://www.dw.com/en/spain-says-pm-sanchez-phone-hacked-with-pegasus/a-61663794?maca=en-rss-en-all-1573-rdf,"Spanish authorities say that ""a certain amount of data"" was taken from the phones of the country's prime minister and defense minister through the Pegasus spying tool."
Germans split over heavy weapons deliveries to Ukraine,https://www.dw.com/en/germans-split-over-heavy-weapons-deliveries-to-ukraine/a-61664515?maca=en-rss-en-all-1573-rdf,The German public is split on the issue of military support for Ukraine: Many fear the delivery of tanks and training of Ukrainian soldiers in Germany may drag the country into the war.
Ethiopian police fire tear gas at protesters during Eid celebrations,https://www.dw.com/en/ethiopian-police-fire-tear-gas-at-protesters-during-eid-celebrations/a-61664016?maca=en-rss-en-all-1573-rdf,Clashes broke out at Eid celebrations in Addis Ababa after police fired tear gas into the crowd. Religious tensions have been high since a recent attack on a Muslim funeral.
"Modi, Scholz call for peace in Ukraine following talks in Berlin",https://www.dw.com/en/modi-scholz-call-for-peace-in-ukraine-following-talks-in-berlin/a-61657311?maca=en-rss-en-all-1573-rdf,"India's Narendra Modi and Germany's Olaf Scholz did not take reporters' questions following their talks in Berlin, reportedly at the insistence of the Indian prime minister."
DW honors Ukrainian journalists Maloletka and Chernov for Mariupol reporting,https://www.dw.com/en/dw-honors-ukrainian-journalists-maloletka-and-chernov-for-mariupol-reporting/a-61647140?maca=en-rss-en-all-1573-rdf,"Risking their lives, Evgeniy Maloletka and Mstyslav Chernov documented Russia's siege of the Ukrainian port city of Mariupol. The journalists are the 2022 recipients of DW's Freedom of Speech Award."
Is India facing a post-pandemic employment crisis?,https://www.dw.com/en/is-india-facing-a-post-pandemic-employment-crisis/a-61662629?maca=en-rss-en-all-1573-rdf,"India's job market is tightening, and skilled workers are finding it harder to enter the workforce. Government job drives and the informal economy have been unable to make up the difference."
EU hits Apple with antitrust charge over digital wallet,https://www.dw.com/en/eu-hits-apple-with-antitrust-charge-over-digital-wallet/a-61661965?maca=en-rss-en-all-1573-rdf,"The European Commission said that Apple apparently ""abused its dominant position"" in developing its Apple Pay system. The US company could face billions in fines."
Think 8 hours of sleep is best? Think again!,https://www.dw.com/en/think-8-hours-of-sleep-is-best-think-again/a-61661946?maca=en-rss-en-all-1573-rdf,Eight hours of sleep has long been the golden rule for a good night's rest. But researchers from China and the UK now say less is more ― for older people.
What are the COVID entry rules for travelers to European countries?,https://www.dw.com/en/what-are-the-covid-entry-rules-for-travelers-to-european-countries/a-58017284?maca=en-rss-en-all-1573-rdf,Most European countries have lifted travel restrictions — despite ongoing high infection numbers. DW Travel has compiled this overview of EU rules.
Record-breaking heat waves show we need to adapt to the climate crisis now,https://www.dw.com/en/record-breaking-heat-waves-show-we-need-to-adapt-to-the-climate-crisis-now/a-61661802?maca=en-rss-en-all-1573-rdf,"India is just the latest country to face life-threatening temperatures before summer has even started. As extreme heat becomes more frequent around the world, how can affected areas adapt to remain liveable?"
DW documentary series 'Guardians of Truth' looks at press freedom,https://www.dw.com/en/dw-documentary-series-guardians-of-truth-looks-at-press-freedom/a-61657700?maca=en-rss-en-all-1573-rdf,"In this new DW documentary series, exiled Turkish journalist Can Dündar meets Mexican journalist Anabel Hernandez. Both have paid a high price for their fight for truth."
Could North Korea 'pre-emptively' use nuclear weapons?,https://www.dw.com/en/could-north-korea-pre-emptively-use-nuclear-weapons/a-61661592?maca=en-rss-en-all-1573-rdf,Should the world be worried about comments made by North Korea's leader Kim Jong Un signaling an apparent change in nuclear doctrine from the secretive dictatorship?
"Germany: Amazon workers strike over pay, data protection",https://www.dw.com/en/germany-amazon-workers-strike-over-pay-data-protection/a-61660197?maca=en-rss-en-all-1573-rdf,"One of Germany's biggest trade unions has called strikes at seven branches of online retailer Amazon. Germany is Amazon's second-biggest market behind the United States, where the company is headquartered."
Open letter about weapons deliveries to Ukraine draws criticism,https://www.dw.com/en/open-letter-about-weapons-deliveries-to-ukraine-draws-criticism/a-61660104?maca=en-rss-en-all-1573-rdf,The publication of an open letter to German Chancellor Scholz signed by leading cultural figures has triggered a fierce debate about the planned delivery of heavy weapons to Ukraine — especially on social media.
Germany ready to support EU ban on Russian oil,https://www.dw.com/en/germany-ready-to-support-eu-ban-on-russian-oil/a-61654275?maca=en-rss-en-all-1573-rdf,"The oil embargo could be upheld for years, German Foreign Minister Annalena Baerbock has said. Her Green ally Robert Habeck said complete independence from Russian oil was possible by late summer."
COVID travel restrictions: Germany,https://www.dw.com/en/covid-travel-restrictions-germany/a-60771733?maca=en-rss-en-all-1573-rdf,"Travel in Europe is subject to COVID-19 restrictions. The omicron variant has led to higher numbers of infections, which are often less severe. This is how Germany is responding to the current situation."
COVID: Can German soldiers defy vaccine requirements?,https://www.dw.com/en/covid-can-german-soldiers-defy-vaccine-requirements/a-61656445?maca=en-rss-en-all-1573-rdf,"A top German court is debating the case of two army officers who have refused a mandatory vaccination against COVID-19. The two have cited their right to ""physical integrity"" under German law."
The story of Germany's national anthem,https://www.dw.com/en/the-story-of-germany-s-national-anthem/a-61638407?maca=en-rss-en-all-1573-rdf,"Created in the 19th century, the ""Deutschlandlied"" was sullied by the Nazis. Germany decided 70 years ago it would adopt only the third verse of the original song as its national anthem."
Will the war in Ukraine spell the end of neutrality for certain states?,https://www.dw.com/en/will-the-war-in-ukraine-spell-the-end-of-neutrality-for-certain-states/a-61628426?maca=en-rss-en-all-1573-rdf,"Switzerland, Sweden and Finland are just some of the European states that currently maintain a neutral status. But Russia's attack on Ukraine has forced them to reconsider their stance."
Will the EU press India on Ukraine during Modi's visit?,https://www.dw.com/en/will-the-eu-press-india-on-ukraine-during-modi-s-visit/a-61633736?maca=en-rss-en-all-1573-rdf,"During his tour of Europe, Indian Prime Minister Narendra Modi will need to walk a fine line between building ties and maintaining his country's neutral stance on the Russian invasion of Ukraine."
Germany: 4 injured in clashes involving far-right extremists,https://www.dw.com/en/germany-4-injured-in-clashes-involving-far-right-extremists/a-61654132?maca=en-rss-en-all-1573-rdf,"Four members of a far-right group have been injured in the eastern German city of Zwickau, during clashes between extremists and counterdemonstrators. The victims were attacked with unknown blunt instruments."
Germany: May Day marches draw attention to Ukraine,https://www.dw.com/en/germany-may-day-marches-draw-attention-to-ukraine/a-61650597?maca=en-rss-en-all-1573-rdf,Russia's war in Ukraine was the dominant theme of May 1 Labor Day marches across Germany. The day also saw scuffles in the western city of Dortmund.
"Pride in defeat, growing support and hope for the future for Wolfsburg's women",https://www.dw.com/en/pride-in-defeat-growing-support-and-hope-for-the-future-for-wolfsburg-s-women/a-61651457?maca=en-rss-en-all-1573-rdf,"Wolfsburg lost on aggregate to Barcelona, but victory on the night and a clear philosophy off the field is earning them support — culminating in a record attendance on Saturday. The path forward for the club is clear."
