title,link,description
"Asia security in focus as Biden visits South Korea, Japan",https://www.dw.com/en/asia-security-in-focus-as-biden-visits-south-korea-japan/a-61847610?maca=en-rss-en-all-1573-rdf,US President Joe Biden is aiming to boost ties with East Asian allies to face down a nuclear-armed North Korea and an increasingly expansionist China.
Germany: One person injured in a shooting incident at a high school,https://www.dw.com/en/germany-one-person-injured-in-a-shooting-incident-at-a-high-school/a-61847686?maca=en-rss-en-all-1573-rdf,"An armed suspect has been detained after one person was seriously injured in a shooting at a high school in the northern city of Bremerhaven, police said."
Germany: Dutch police arrest 3 over ATM bombings,https://www.dw.com/en/germany-dutch-police-arrest-3-over-atm-bombings/a-61847670?maca=en-rss-en-all-1573-rdf,Suspects believed to have stolen almost €1 million after bombing several ATMs across Germany have been arrested. The operation was the result of Dutch-German cooperation.
The Freiburg Way: 'A specific type of intelligence' and 'football for everyone',https://www.dw.com/en/the-freiburg-way-a-specific-type-of-intelligence-and-football-for-everyone/a-61844735?maca=en-rss-en-all-1573-rdf,"SC Freiburg will play RB Leipzig in their first ever German Cup final on Saturday. The two clubs are cut from very different cloth but, deep in the Black Forest, Freiburg are happy to continue on their own unique path."
"'Happy birthday, Mr. President' — famous birthday serenades",https://www.dw.com/en/happy-birthday-mr-president-famous-birthday-serenades/a-61837742?maca=en-rss-en-all-1573-rdf,"On this day 60 years ago, Marilyn Monroe famously serenaded John F. Kennedy for his birthday. But there are other legendary birthday songs."
One tiny company is wrecking the American solar industry – why?,https://www.dw.com/en/one-tiny-company-is-wrecking-the-american-solar-industry-why/a-61846726?maca=en-rss-en-all-1573-rdf,A small US solar panels manufacturer is pushing for high tariffs on imports. This threatens the Biden administration's climate goals and the industry as a whole.
US natural gas price spikes as demand from Europe grows,https://www.dw.com/en/us-natural-gas-price-spikes-as-demand-from-europe-grows/a-61830135?maca=en-rss-en-all-1573-rdf,"Natural gas prices in the United States have hit a 13-year high, partly due to Europe's demand for alternative energy sources in the wake of Russia's invasion of Ukraine."
Chancellor Olaf Scholz tells German parliament 'Russia must not win this war',https://www.dw.com/en/chancellor-olaf-scholz-tells-german-parliament-russia-must-not-win-this-war/a-61845874?maca=en-rss-en-all-1573-rdf,German Chancellor Olaf Scholz has delivered a statement to the German parliament ahead of an EU summit on the war in Ukraine. Scholz described the war in Ukraine as the greatest crisis facing the EU in its history.
Conference on diverse forms of global feminist protests,https://www.dw.com/en/conference-on-diverse-forms-of-global-feminist-protests/a-61840309?maca=en-rss-en-all-1573-rdf,"Violence against women is a global problem but women are successfully fighting back. The Goethe Institute's ""Frequencies. Sharing Feminisms"" festival shows how they do this."
Are European academics helping China's military?,https://www.dw.com/en/are-european-academics-helping-china-s-military/a-61834716?maca=en-rss-en-all-1573-rdf,"An investigation by DW and partners has found that European researchers have cooperated with China's National University of Defense Technology. The NUDT's purpose is to ""Strengthen the Armed Forces and the Nation."""
Europa League final: Frankfurt break glass ceiling as new era begins in Seville,https://www.dw.com/en/europa-league-final-frankfurt-break-glass-ceiling-as-new-era-begins-in-seville/a-61845456?maca=en-rss-en-all-1573-rdf,"After 42 years of waiting, Eintracht Frankfurt are continental champions again after a long, hot night in Seville. Around 40,000 ticketless Frankfurt fans made the journey on a night when a new Eintracht was born."
Shootout in Seville: Europa League glory for Eintracht Frankfurt after victory over Rangers,https://www.dw.com/en/shootout-in-seville-europa-league-glory-for-eintracht-frankfurt-after-victory-over-rangers/a-61844022?maca=en-rss-en-all-1573-rdf,Eintracht Frankfurt crowned a spectacular Europa League campaign by beating Rangers on penalties in the final in Seville. Goalkeeper Kevin Trapp was the hero with vital saves in extra time and in the shootout.
"Droughts, fires and floods: Could climate change decide Australia's election?",https://www.dw.com/en/droughts-fires-and-floods-could-climate-change-decide-australia-s-election/a-61821853?maca=en-rss-en-all-1573-rdf,"Australia, a major coal exporter and one of the worst per capita emitters, goes to the polls Saturday. The result could be decisive for global climate goals, as voters demand lawmakers do more to cut emissions."
Health tips: How to stay safe in a heat wave,https://www.dw.com/en/health-tips-how-to-stay-safe-in-a-heat-wave/a-61822226?maca=en-rss-en-all-1573-rdf,"Heat waves are common in India and Pakistan, but this year is hotter than ever before. Here's how to stay safe when temperatures soar."
Germans and sex: It's complicated,https://www.dw.com/en/germans-and-sex-it-s-complicated/a-53210116?maca=en-rss-en-all-1573-rdf,"How well do Germans do in bed? That's what Rachel Stewart asked a woman who should know. A conversation about the sexual needs of German women, the insecurity of men — and the evolution of the vibrator."
The dangers of app-based delivery work,https://www.dw.com/en/the-dangers-of-app-based-delivery-work/a-61786310?maca=en-rss-en-all-1573-rdf,"While new delivery startups boast about record investment earnings, many of their workers complain about tiring work, poor compensation and organizational issues. Paul Krantz reports from Berlin."
Carbon pollution pushed environmental breakdown to record levels in 2021,https://www.dw.com/en/carbon-pollution-pushed-environmental-breakdown-to-record-levels-in-2021/a-61831484?maca=en-rss-en-all-1573-rdf,"People have warped the climate so much that in 2021 four critical measures of planetary health broke records. Oceans grew hotter, higher and more acidic than ever documented, said the World Meteorological Organization."
NATO application puts Finland's Russian trade on thin ice,https://www.dw.com/en/nato-application-puts-finland-s-russian-trade-on-thin-ice/a-61829860?maca=en-rss-en-all-1573-rdf,"As Finland moves to join NATO, DW wonders how hard the economic impact of delinking economically with Russia could be. The other NATO wannabe, Sweden, has far less to worry about."
Ukraine war: Repatriated Pakistani students worry for their future,https://www.dw.com/en/ukraine-war-repatriated-pakistani-students-worry-for-their-future/a-61827198?maca=en-rss-en-all-1573-rdf,Hundreds of Pakistanis studying in Ukraine were brought home after Russia invaded the Eastern European country. Now they can neither go back nor find a place in local universities.
Donna Summer: 10th death anniversary of disco legend,https://www.dw.com/en/donna-summer-10th-death-anniversary-of-disco-legend/a-17334510?maca=en-rss-en-all-1573-rdf,"The sultry Queen of Disco, who during childhood moved churchgoers to tears with her gospel singing, succumbed to lung cancer 10 years ago today."
India: Will LIC stake sale trigger a big privatization push?,https://www.dw.com/en/india-will-lic-stake-sale-trigger-a-big-privatization-push/a-61821831?maca=en-rss-en-all-1573-rdf,India's largest insurer has made its debut on the stock market after Prime Minister Narendra Modi's government divested a small stake in it. But a big privatization drive in the near future appears unlikely.
Cannes opens with Ukraine's Zelenskyy as special guest,https://www.dw.com/en/cannes-opens-with-ukraine-s-zelenskyy-as-special-guest/a-61812363?maca=en-rss-en-all-1573-rdf,The 75th Cannes Film Festival has excluded all Russian participants except dissident director Kirill Serebrennikov.
Explainer: Northern Ireland Protocol continues to cast its shadow,https://www.dw.com/en/explainer-northern-ireland-protocol-continues-to-cast-its-shadow/a-61818901?maca=en-rss-en-all-1573-rdf,"On Tuesday, the UK government will announce planned legislation on the Northern Ireland Protocol that could end up killing its post-Brexit deal with the EU. A trade war could follow."
Lockdowns cripple Chinese economy,https://www.dw.com/en/lockdowns-cripple-chinese-economy/a-61817370?maca=en-rss-en-all-1573-rdf,"The Chinese economy is slowing down markedly as strict lockdowns send big cities into hibernation. Repercussions will be felt in Germany, too."
German state election leaves Chancellor Scholz reeling,https://www.dw.com/en/german-state-election-leaves-chancellor-scholz-reeling/a-61816748?maca=en-rss-en-all-1573-rdf,Chancellor Olaf Scholz is digesting a major defeat after his Social Democrats were comfortably beaten into second place in North Rhine-Westphalia. He now needs a favor from the surging Green Party.
COP15: Ivory Coast hosts desertification talks,https://www.dw.com/en/cop15-ivory-coast-hosts-desertification-talks/a-61815049?maca=en-rss-en-all-1573-rdf,"The COP15 conference is meeting to address issues of land degradation, advancing deserts and deforestation. Experts and activists hope that this will not be just another high-level conference with no concrete results."
Food security in space: Farming salad in moon soil,https://www.dw.com/en/food-security-in-space-farming-salad-in-moon-soil/a-61777814?maca=en-rss-en-all-1573-rdf,"Scientists have grown plants in soil taken from the lunar surface. It's a sign that people could one day live on the moon, grow food and produce water."
Cannes' first female president: Iris Knobloch,https://www.dw.com/en/cannes-first-female-president-iris-knobloch/a-61767004?maca=en-rss-en-all-1573-rdf,"German manager Iris Knobloch, a longtime Warner Bros. executive, could make the prestigious Cannes Film Festival more corporate and more American."
Russia looms large at EU-US trade and tech talks in Paris,https://www.dw.com/en/russia-looms-large-at-eu-us-trade-and-tech-talks-in-paris/a-61812879?maca=en-rss-en-all-1573-rdf,A trans-Atlantic forum meant to bring Washington and Brussels closer on digital and trade issues has switched gears to tackle global trade and supply chain disruptions sparked by Russia's ongoing aggression in Ukraine.
Ukrainian TikTok star Valeria Shashenok chronicles life during war,https://www.dw.com/en/ukrainian-tiktok-star-valeria-shashenok-chronicles-life-during-war/a-61811942?maca=en-rss-en-all-1573-rdf,"A 20-year-old TikTok artist, who made viral videos about life in an underground bomb shelter in Ukraine, has attracted more than 1 million followers."
Turkey witnesses bitcoin frenzy amid economic turmoil,https://www.dw.com/en/turkey-witnesses-bitcoin-frenzy-amid-economic-turmoil/a-61786507?maca=en-rss-en-all-1573-rdf,Cryptocurrency ownership is soaring in Turkey as high inflation and a weak lira prompt Turks to seek ways to preserve the value of their savings. Concerns rise about a fast-growing industry and legislation is overdue.
Women's Bundesliga: Why copy the men's model?,https://www.dw.com/en/women-s-bundesliga-why-copy-the-men-s-model/a-61810921?maca=en-rss-en-all-1573-rdf,"While 26 goals in six matches made for an entertaining 22nd and final matchday of the Bundesliga season, it also revealed glaring gaps in quality in the women's game. Here are five theses based on the season just gone."
Child labor on the rise in Africa,https://www.dw.com/en/child-labor-on-the-rise-in-africa/a-61772211?maca=en-rss-en-all-1573-rdf,"After years of child labor decline, the COVID pandemic has pushed many African children back to work. As a result, experts and children's rights activists are calling for stricter measures to protect them."
War in Ukraine: Tourism specialists relate their experiences,https://www.dw.com/en/war-in-ukraine-tourism-specialists-relate-their-experiences/a-61705114?maca=en-rss-en-all-1573-rdf,"After Russia's invasion of Ukraine on February 24, tourism activities ended abruptly and remain suspended indefinitely. Here are five stories from people working in tourism — with their hopes, fears and wishes."
Last show of Benin Bronzes in Cologne before their return,https://www.dw.com/en/last-show-of-benin-bronzes-in-cologne-before-their-return/a-61749285?maca=en-rss-en-all-1573-rdf,"Before the Benin Bronzes are restituted to Nigeria, the Rautenstrauch-Joest Museum is showing the works from its collection. Nigerian Ambassador Yusuf Tuggar hopes a return date will be found by June."
Eurovision Song Contest 2022: Ukraine wins the public's hearts,https://www.dw.com/en/eurovision-song-contest-2022-ukraine-wins-the-public-s-hearts/a-61788818?maca=en-rss-en-all-1573-rdf,"Europe's annual song and dance extravaganza wasn't short on either entertainment or pyrotechnics, but voting remained nail-biting until the end."
Opinion: The Bundesliga is going stale,https://www.dw.com/en/opinion-the-bundesliga-is-going-stale/a-61747588?maca=en-rss-en-all-1573-rdf,"Another Bundesliga season is over and with it comes a very familiar feeling. For DW's Jonathan Harding, the 2021/22 campaign is a reminder that the Bundesliga is need of something fresh."
Are we flushing away the answer to our fertilizer shortages?,https://www.dw.com/en/are-we-flushing-away-the-answer-to-our-fertilizer-shortages/a-61737037?maca=en-rss-en-all-1573-rdf,All eyes are on our food systems as the Russia-Ukraine war further pushes up fertilizer prices. Scientists think recycling our urine could be the solution to helping crops grow and strengthening food security.
Even isolated states like North Korea get COVID,https://www.dw.com/en/even-isolated-states-like-north-korea-get-covid/a-61790865?maca=en-rss-en-all-1573-rdf,Viruses don't respect national borders. Now even North Korea is dealing with COVID-19. We look at how countries fared by isolating fully in the pandemic.
What caused the lastest cryptocrash?,https://www.dw.com/en/what-caused-the-lastest-cryptocrash/a-61787326?maca=en-rss-en-all-1573-rdf,"Cryptocurrency investors fled from the risky asset after one of the most trusted coins, Terra, took a nosedive. A prolonged dip could destabilize emerging markets like El Salvador."
The perilous life of migratory birds,https://www.dw.com/en/the-perilous-life-of-migratory-birds/a-61710214?maca=en-rss-en-all-1573-rdf,"Climate change is making their journeys longer and harder, window panes and power lines are deadly obstacles, and hunters lie in wait with nets. But there is plenty we can do to help, not harm, our feathered friends."
Speak up! What your voice reveals about your character,https://www.dw.com/en/speak-up-what-your-voice-reveals-about-your-character/a-61733611?maca=en-rss-en-all-1573-rdf,"When we listen to a voice, we automatically connect it to the person's personality. But what does the voice actually say about a human's character?"
Astronomers produce first image of black hole at center of Milky Way,https://www.dw.com/en/astronomers-produce-first-image-of-black-hole-at-center-of-milky-way/a-61776464?maca=en-rss-en-all-1573-rdf,"Scientists theorize that ""supermassive black holes"" lie at the center of all galaxies, including our own. ""Sagittarius A*"" is orders of magnitude more dense than the sun but it's also quite some distance from Earth."
'Cost-of-living' crisis hits consumers as UK economy struggles with inflation,https://www.dw.com/en/cost-of-living-crisis-hits-consumers-as-uk-economy-struggles-with-inflation/a-61765236?maca=en-rss-en-all-1573-rdf,"A series of shocks have combined to send prices spiraling in the UK. Inflation is a global problem, but Boris Johnson's government is being accused of making things worse for consumers."
Africa's COVID-19 vaccine production line in jeopardy,https://www.dw.com/en/africa-s-covid-19-vaccine-production-line-in-jeopardy/a-61756730?maca=en-rss-en-all-1573-rdf,"A year ago, South Africa celebrated the opening of the continent's first COVID-19 vaccine production line. Now it's at risk of being shut down due to low demand."
Wildfires in Russia: Will war in Ukraine limit firefighting response?,https://www.dw.com/en/wildfires-in-russia-will-war-in-ukraine-limit-firefighting-response/a-61753044?maca=en-rss-en-all-1573-rdf,"The fire season has started early in Siberia, as drought and strong winds fuel blazes in its carbon-rich peat forests. But with Russian forces fighting in Ukraine, this year's emergency response could suffer."
Global warming: World has 50-50 chance of hitting 1.5C mark soon,https://www.dw.com/en/global-warming-world-has-50-50-chance-of-hitting-1-5c-mark-soon/a-61743456?maca=en-rss-en-all-1573-rdf,"The average global temperature could exceed 1.5 degrees Celsius above pre-industrial levels by 2026, UN meteorologists say. The threshold is one that international agreements are trying to prevent."
How devastating is a DDoS cyberattack?,https://www.dw.com/en/how-devastating-is-a-ddos-cyberattack/a-61748267?maca=en-rss-en-all-1573-rdf,"Last weekend, Russian hackers attacked several German government websites. These cyberattacks were seemingly harmless, much to the relief of the authorities. But many others are not so lucky."
How Lithuania is freeing itself from Russian energy,https://www.dw.com/en/how-lithuania-is-freeing-itself-from-russian-energy/a-61738474?maca=en-rss-en-all-1573-rdf,"A new pipeline is connecting the Baltic states with Poland, ergo with the entire European gas network. For Poland, it's been a lifesaver. For Lithuania, it's just one part of a much larger scheme."
Ultra-long-haul flights: Your body and mental health,https://www.dw.com/en/ultra-long-haul-flights-your-body-and-mental-health/a-61714702?maca=en-rss-en-all-1573-rdf,Qantas will offer non-stop ultra-long-haul flights from Australia to the US and Europe. How will the 20-hour flights affect your mental and physical health?
China's export growth slows sharply as zero-COVID rules hit economy,https://www.dw.com/en/china-s-export-growth-slows-sharply-as-zero-covid-rules-hit-economy/a-61731968?maca=en-rss-en-all-1573-rdf,"China's zero-COVID policies are beginning to severely hit the country's global export engine. Prolonged lockdowns led to particularly sluggish export growth in April, new figures show."
Why do humans eat so much meat?,https://www.dw.com/en/why-do-humans-eat-so-much-meat/a-60735141?maca=en-rss-en-all-1573-rdf,We know the current meat and dairy industry are harming our planet and that eating too much animal protein can even be bad for our health. So why do humans continue eating meat?
NashStore: Russia's alternative to the Google Play store,https://www.dw.com/en/nashstore-russia-s-alternative-to-the-google-play-store/a-61712657?maca=en-rss-en-all-1573-rdf,Google Play is restricted in Russia as part of Western sanctions over the invasion of Ukraine. A domestic alternative is set to launch soon after a testing phase.
Will surging energy prices derail reforms in oil-exporting Middle East?,https://www.dw.com/en/will-surging-energy-prices-derail-reforms-in-oil-exporting-middle-east/a-61675230?maca=en-rss-en-all-1573-rdf,The Ukraine war has seen energy prices spike with oil producers in the Middle East making more money than ever. But will it put the brakes on long-planned reforms to diversify oil-reliant economies in the region?
Racism in Germany is part of everyday life,https://www.dw.com/en/racism-in-germany-is-part-of-everyday-life/a-61700339?maca=en-rss-en-all-1573-rdf,"Most Germans recognize that racism exists in their society, affecting not only minorities but everybody who lives here. The country's first National Discrimination and Racism report has found some surprising results."
Think 8 hours of sleep is best? Think again!,https://www.dw.com/en/think-8-hours-of-sleep-is-best-think-again/a-61661946?maca=en-rss-en-all-1573-rdf,Are you 38 or older? Then you may want to rethink how much sleep you truly need. A team of international researchers has found that less is more.
Ukraine: How drones are changing the way of war,https://www.dw.com/en/ukraine-how-drones-are-changing-the-way-of-war/a-61681013?maca=en-rss-en-all-1573-rdf,The war in Ukraine shows that unmanned aerial vehicles are part of modern warfare. Drones have various tasks from aerial surveillance to missile defense.
German Overshoot Day: 'We cannot continue like this',https://www.dw.com/en/german-overshoot-day-we-cannot-continue-like-this/a-61673016?maca=en-rss-en-all-1573-rdf,Germany has used more resources in the first third of 2022 than are sustainably available to it for an entire year. Here's what needs to change.
COVID: Omicron subvariants 'escaping the previous immunity',https://www.dw.com/en/covid-omicron-subvariants-escaping-the-previous-immunity/a-61673415?maca=en-rss-en-all-1573-rdf,"You may be at risk of catching the new subvariants BA.4 or BA.5 even if you had the original omicron, virologist Alex Sigal told DW's Science Unscripted."
Breed accounts for less than 10% of a dog's behavior,https://www.dw.com/en/breed-accounts-for-less-than-10-of-a-dog-s-behavior/a-61634800?maca=en-rss-en-all-1573-rdf,"If you're looking for a dog with a specific personality, its breed will tell you less than the environment in which it is raised, a new study suggests."
Will an EU oil embargo put the lights out at Schwedt's refinery?,https://www.dw.com/en/will-an-eu-oil-embargo-put-the-lights-out-at-schwedt-s-refinery/a-61668807?maca=en-rss-en-all-1573-rdf,"As EU member states push for a Russian oil embargo, Germany's PCK Schwedt refinery is facing an uncertain future. It runs wholly on Russian imports, and many locals aren't so sure alternatives can be found in time."
Carbon farming: Climate change solution or greenwashing?,https://www.dw.com/en/carbon-farming-climate-change-solution-or-greenwashing/a-61532175?maca=en-rss-en-all-1573-rdf,European agriculture produces millions of tons of CO2 every year. Could encouraging farmers to capture carbon on their land to sell credits to businesses help reduce emissions?
