title,link,description
Technical problems plague Germany's Puma armored vehicles,https://www.dw.com/en/technical-problems-plague-germany-s-puma-armored-vehicles/a-64138126?maca=en-rss-en-all-1573-rdf,The German-built infantry fighting vehicles were reportedly plagued by defects during a recent training exercise. The incidents have jeopardized the vehicle's use in NATO's spearhead force next year.
Iran arrests famous actress Taraneh Alidoosti over protests,https://www.dw.com/en/iran-arrests-famous-actress-taraneh-alidoosti-over-protests/a-64137287?maca=en-rss-en-all-1573-rdf,"The actress, who starred in the Oscar-winning film ""The Salesman,"" had made a post expressing solidarity with an executed protester. Pro-government media said she was accused of ""spreading false information."""
Moldova suspends six channels over Ukraine 'disinformation',https://www.dw.com/en/moldova-suspends-six-channels-over-ukraine-disinformation/a-64137437?maca=en-rss-en-all-1573-rdf,"Moldovan authorities said that the channels' licenses were revoked in order to prevent ""disinformation"" about Russia's invasion of Ukraine."
Pope honors Poles killed for hiding Jews during World War II,https://www.dw.com/en/pope-honors-poles-killed-for-hiding-jews-during-world-war-ii/a-64137077?maca=en-rss-en-all-1573-rdf,Jozef and Wiktoria Ulma offered several Jewish people refuge from the Nazis in German-occupied Poland before being caught and killed. The Vatican now plans to beatify the pair before possible sainthood.
Polish police headquarters explosion caused by Ukraine gift,https://www.dw.com/en/polish-police-headquarters-explosion-caused-by-ukraine-gift/a-64136432?maca=en-rss-en-all-1573-rdf,"Police chief Jaroslaw Szymczyk said that Ukrainian authorities had assured him that the gift was ""used and safe."" Polish authorities are probing the incident and considering whether to bring charges."
Leo Varadkar elected Irish prime minister for second time,https://www.dw.com/en/leo-varadkar-elected-irish-prime-minister-for-second-time/a-64135774?maca=en-rss-en-all-1573-rdf,"When two major political parties came together after Ireland's election in 2020, they agreed to share the role of taoiseach, or prime minister. After two-and-a-half years, Micheal Martin steps down and Varadkar returns."
World Cup 2022: Croatia beat Morocco in unusually entertaining third-place clash,https://www.dw.com/en/world-cup-2022-croatia-beat-morocco-in-unusually-entertaining-third-place-clash/a-64135938?maca=en-rss-en-all-1573-rdf,"Luka Modric and his teammates add another honor to their runners-up finish in 2018, finishing third at the World Cup in Qatar. Morocco come up short but their fans remain proud after a dazzling run."
Opinion: Germany's shortage of kids' medicine was avoidable,https://www.dw.com/en/opinion-germany-s-shortage-of-kids-medicine-was-avoidable/a-64124874?maca=en-rss-en-all-1573-rdf,"Europe's largest economy is short on basic medicines, like paracetamol and ibuprofen, for children and babies. It might be shocking but it's no surprise, writes DW's Kristie Pladson."
Is Germany attractive enough for qualified workers?,https://www.dw.com/en/is-germany-attractive-enough-for-qualified-workers/a-64120407?maca=en-rss-en-all-1573-rdf,"Germany is urgently seeking workers from abroad — at least 400,000 each year. But is it an attractive destination for highly qualified foreigners? For some, it seems, having to learn the German language puts them off."
German police find loot stolen from Dresden museum,https://www.dw.com/en/german-police-find-loot-stolen-from-dresden-museum/a-64135121?maca=en-rss-en-all-1573-rdf,"The loot, stolen from Dresden's Green Vault in 2019, had a total value of more than €113 million. Stolen items included some 4,300 diamonds and gemstones from the 17th and 18th centuries."
Germany: Scholz opens country's first LNG terminal,https://www.dw.com/en/germany-scholz-opens-country-s-first-lng-terminal/a-64134715?maca=en-rss-en-all-1573-rdf,"Chancellor Olaf Scholz and other ministers praised the project as showing the new ""speed"" of Europe's biggest economy. But the floating terminal's high-profile opening was sharply criticized by environmental groups."
Berlin aquarium disaster: Hundreds of fish rescued,https://www.dw.com/en/berlin-aquarium-disaster-hundreds-of-fish-rescued/a-64132964?maca=en-rss-en-all-1573-rdf,"An estimated 1,500 saltwater fish were living in the AquaDom aquarium at the Radisson Blu hotel complex in Berlin when it burst."
World Cup 2022: How traveling fans gave the World Cup its soul,https://www.dw.com/en/world-cup-2022-how-traveling-fans-gave-the-world-cup-its-soul/a-64122784?maca=en-rss-en-all-1573-rdf,"The controversial Qatar World Cup was a unique spectacle that divided opinion in the West. But Asian, Arab and Latin American fans gave the tournament the soul it sorely lacked."
Wiretapping scandal in Greece,https://www.dw.com/en/wiretapping-scandal-in-greece/a-64128644?maca=en-rss-en-all-1573-rdf,The list of people suspected of having been spied on by the state keeps getting longer. Yet there has been no public outcry. The scandal may not impact much on the 2023 parliamentary elections.
German hospitals warn of medication shortages,https://www.dw.com/en/german-hospitals-warn-of-medication-shortages/a-64128381?maca=en-rss-en-all-1573-rdf,"Amid shortages of medications in German pharmacies, the country's hospital federation says healthcare facilities are also affected. Politicians are mulling ramping up domestic production, even if it costs more."
Germany strikes against child sex abuse 'darknet' forums,https://www.dw.com/en/germany-strikes-against-child-sex-abuse-darknet-forums/a-64129140?maca=en-rss-en-all-1573-rdf,"German investigators have closed three Internet forums on the ""darknet"" with depictions of the sexual abuse of children. Four suspects were arrested."
"Snakes have 2 clitorises, but do they have sex for pleasure?",https://www.dw.com/en/snakes-have-2-clitorises-but-do-they-have-sex-for-pleasure/a-64126181?maca=en-rss-en-all-1573-rdf,"A new study found that female snakes have a pair of clitorises that's not dissimilar to the organ in humans. Female genitalia in animals is an under-researched area, the study's lead author says."
Opinion: The World Cup in Qatar has deepened divisions,https://www.dw.com/en/opinion-the-world-cup-in-qatar-has-deepened-divisions/a-64126557?maca=en-rss-en-all-1573-rdf,"Some claim that sports and politics are entirely separate issues. The World Cup in Qatar proved just the opposite — and deepened rifts between the West and the Arab world, writes DW's Pascal Jochem."
Slovakia: Uncertainty ahead after government ousted,https://www.dw.com/en/slovakia-uncertainty-ahead-after-government-ousted/a-64127371?maca=en-rss-en-all-1573-rdf,"Slovakia's parliament voted to topple the country's self-proclaimed anti-corruption, reformist government yesterday after two-and-a-half years in office. What happens next and how did it come to this?"
Pope orders return of parts of the Parthenon to Greece,https://www.dw.com/en/pope-orders-return-of-parts-of-the-parthenon-to-greece/a-64126718?maca=en-rss-en-all-1573-rdf,"After more than 200 years at the Vatican Museum, fragments of Athens' Parthenon temple may soon return home to Greece."
'It is heaven-sent:' Expanded 2026 World Cup offers more chances but more confusion,https://www.dw.com/en/it-is-heaven-sent-expanded-2026-world-cup-offers-more-chances-but-more-confusion/a-64119549?maca=en-rss-en-all-1573-rdf,"The US, Mexico and Canada are to host the next edition with 48 teams, despite FIFA's vow to never again have joint hosts. Although the format has still not been agreed upon, allocation of continental slots is settled."
