titles,descriptions,links,pubDates
" Baerbock: ""No cooperation with Russian actors"" in Mali", Are western nations all withdrawing from the mission in Mali? And how to deal with Mali's growing ties to Russia? German Foreign Minister Annalena Baerbock addressed these questions on this week's trip there., https://www.dw.com/en/baerbock-no-cooperation-with-russian-actors-in-mali/a-61487275?maca=en-rss-en-all-1573-rdf, 2022-04-15T15:39:00Z
 South Africa: Death toll edges to nearly 400 after devastating floods, Thousands have been displaced and scores are missing in what is considered to be one of the worst natural disasters on record. South Africa's weather service is warning of even more heavy rains., https://www.dw.com/en/south-africa-death-toll-edges-to-nearly-400-after-devastating-floods/a-61489672?maca=en-rss-en-all-1573-rdf, 2022-04-15T15:16:00Z
 South Africa: New campaign reignites xenophobic rhetoric, South African activists and politicians have recently converged under an anti-immigrant social media campaign called Operation Dudula. They blame foreigners for crime. But are the African migrants the problem?, https://www.dw.com/en/south-africa-new-campaign-reignites-xenophobic-rhetoric/a-61486487?maca=en-rss-en-all-1573-rdf, 2022-04-15T15:01:00Z
" Expert interview: What Russia did in Syria, may predict what happens next in Ukraine"," There are some striking parallels between Russian military tactics in Syria and now in Ukraine, says Hanna Notte, an expert at the Vienna Center for Disarmament and Non‑Proliferation. Examining them further is useful.", https://www.dw.com/en/expert-interview-what-russia-did-in-syria-may-predict-what-happens-next-in-ukraine/a-61477946?maca=en-rss-en-all-1573-rdf, 2022-04-15T14:19:00Z
" COVID: Shanghai lockdown threatens economy, business leaders warn"," The Chinese government has doubled down on its zero-COVID strategy, but long-lasting lockdowns could harm its supply chains. Health authorities warned that Shanghai has not yet controlled its outbreak.", https://www.dw.com/en/covid-shanghai-lockdown-threatens-economy-business-leaders-warn/a-61487812?maca=en-rss-en-all-1573-rdf, 2022-04-15T12:50:00Z
" Passover, Easter, Ramadan 2022 fall simultaneously"," In a rare conjunction, three major holidays of Judaism, Christianity, and Islam are occurring at the same time this year.", https://www.dw.com/en/passover-easter-ramadan-2022-fall-simultaneously/a-61478935?maca=en-rss-en-all-1573-rdf, 2022-04-15T10:15:00Z
 The EU's risky dependency on critical Chinese metals, The EU needs critical metals and rare earths to succeed in its energy transition and digitization drive. But most of the materials come from China., https://www.dw.com/en/the-eu-s-risky-dependency-on-critical-chinese-metals/a-61462687?maca=en-rss-en-all-1573-rdf, 2022-04-15T09:45:00Z
 China conducts fresh military drills around Taiwan as warning for US 'bad actions', Beijing announced the military activity shortly after a US delegation arrived in Taipei. Russia's aggression in Ukraine has renewed concerns around China-Taiwan relations., https://www.dw.com/en/china-conducts-fresh-military-drills-around-taiwan-as-warning-for-us-bad-actions/a-61485262?maca=en-rss-en-all-1573-rdf, 2022-04-15T09:32:00Z
 French elections: What the president's furniture says about France, What does the furniture of the Elysee Palace have to do with the French election? It represents France — and follows the style of the governing president., https://www.dw.com/en/french-elections-what-the-president-s-furniture-says-about-france/a-61434757?maca=en-rss-en-all-1573-rdf, 2022-04-15T09:23:00Z
 Restoration of Notre Dame remains a challenge," Almost three years after the devastating fire, time pressure and quarrels complicate the reconstruction of Notre Dame Cathedral in Paris, notes Cologne's former master builder Barbara Schock-Werner.", https://www.dw.com/en/restoration-of-notre-dame-remains-a-challenge/a-61346946?maca=en-rss-en-all-1573-rdf, 2022-04-15T09:15:00Z
" Jerusalem on edge as Jews, Christians and Muslims mark religious festivities"," The next days bring a rare convergence of festive times for Jerusalsem's major religions: Judaism's Passover, Christianity's Easter and Islam's Ramadan. But the triple blessing is being overshadowed by fresh tensions.", https://www.dw.com/en/jerusalem-on-edge-as-jews-christians-and-muslims-mark-religious-festivities/a-61484347?maca=en-rss-en-all-1573-rdf, 2022-04-15T08:40:00Z
 The thriving gardens at the heart of Rio de Janeiro's favelas," In one of the most dangerous and deprived neighborhoods in the Brazilian city, residents are now finding hope and employment by growing fruit and vegetables.", https://www.dw.com/en/the-thriving-gardens-at-the-heart-of-rio-de-janeiro-s-favelas/a-61377873?maca=en-rss-en-all-1573-rdf, 2022-04-15T06:59:00Z
 COVID-19: Pandemic trends in three charts, Only a few countries are reporting more new coronavirus infections compared with the previous two weeks. DW sums up the global data on the current situation in three charts., https://www.dw.com/en/covid-19-pandemic-trends-in-three-charts/a-53954594?maca=en-rss-en-all-1573-rdf, 2022-04-15T06:24:00Z
 Europa League: Eintracht Frankfurt hope ending will match fairy-tale story," No German side has ever won the Europa League, but few have a relationship with the competition like Frankfurt's. The Eagles are riding another wave of emotion after securing a second semifinal berth in three years,", https://www.dw.com/en/europa-league-eintracht-frankfurt-hope-ending-will-match-fairy-tale-story/a-61482747?maca=en-rss-en-all-1573-rdf, 2022-04-14T21:17:00Z
 Russian warship 'Moskva' has sunk — What do we know?," Ukrainian forces claim to have taken out Russia's Black Sea flagship ""Moskva"" with a missile strike, while Russian officials say a fire on board had caused ammunition to start exploding. Here is what we know so far.", https://www.dw.com/en/russian-warship-moskva-has-sunk-what-do-we-know/a-61481418?maca=en-rss-en-all-1573-rdf, 2022-04-14T20:23:00Z
 Germany earmarks €3 billion for floating LNG terminals, Berlin plans to lease four liquefied natural gas (LNG) terminals to wean itself off Russian gas. The decision comes as the controversial Nord Stream 2 pipeline now sits unused at the bottom of the Baltic Sea., https://www.dw.com/en/germany-earmarks-€3-billion-for-floating-lng-terminals/a-61480593?maca=en-rss-en-all-1573-rdf, 2022-04-14T17:21:00Z
 Ukraine war: How Germany pays for refugees, German leaders recently agreed on a €2 billion package helping states accommodate and integrate Ukrainian refugees fleeing Russia's war. But money is not the only problem., https://www.dw.com/en/ukraine-war-how-germany-pays-for-refugees/a-61479216?maca=en-rss-en-all-1573-rdf, 2022-04-14T16:40:00Z
 Germany's Baerbock urges faster aid 'to avoid hunger crisis' in Niger, Foreign Minister Annalena Baerbock said urgent action is needed to combat hunger amid rising food prices and the devastating impact of climate change in Niger and other areas of the troubled Sahel region., https://www.dw.com/en/germany-s-baerbock-urges-faster-aid-to-avoid-hunger-crisis-in-niger/a-61478037?maca=en-rss-en-all-1573-rdf, 2022-04-14T16:06:00Z
 European Space Agency halts cooperation with Russia on moon missions, The European Space Agency's move marks the latest in the deterioration of space-based relations with Russia., https://www.dw.com/en/european-space-agency-halts-cooperation-with-russia-on-moon-missions/a-61476573?maca=en-rss-en-all-1573-rdf, 2022-04-14T14:57:00Z
 Ukraine's Wladimir Klitschko: 'We are prepared for anything'," Former boxer Wladimir Klitschko has joined Ukraine's armed forces to fight Russia's invasion. He spoke with DW about the war situation, voicing concerns about ""major battles"" likely in eastern and southern Ukraine.", https://www.dw.com/en/ukraine-s-wladimir-klitschko-we-are-prepared-for-anything/a-61477409?maca=en-rss-en-all-1573-rdf, 2022-04-14T14:31:00Z
 Moses Mendelssohn: leading Enlightenment philosopher," At an exhibition dedicated to him at the Jewish Museum Berlin, German President Frank-Walter Steinmeier described the philosopher's legacy as ""universal.""", https://www.dw.com/en/moses-mendelssohn-leading-enlightenment-philosopher/a-61477303?maca=en-rss-en-all-1573-rdf, 2022-04-14T14:17:00Z
 New omicron variants: What we know so far," Omicron XE, BA.4, BA.5 — there seem to be so many new omicron variants of the SARS-CoV-2 virus that it's hard to keep track. Here's what we know so far.", https://www.dw.com/en/new-omicron-variants-what-we-know-so-far/a-61472164?maca=en-rss-en-all-1573-rdf, 2022-04-14T14:11:00Z
 Sri Lanka's foreign debt default: Why the island nation went under," A few years ago, Sri Lanka had a booming tourism industry and promising infrastructure projects that made global headlines. Now the country is broke. What went wrong?", https://www.dw.com/en/sri-lanka-s-foreign-debt-default-why-the-island-nation-went-under/a-61475596?maca=en-rss-en-all-1573-rdf, 2022-04-14T12:39:00Z
 Japanese female photographers in the spotlight in Kyoto, Women were long absent from the Japanese photography scene. Kyoto's International Festival of Photography is now dedicating a special exhibition to their work., https://www.dw.com/en/japanese-female-photographers-in-the-spotlight-in-kyoto/a-61449330?maca=en-rss-en-all-1573-rdf, 2022-04-14T12:34:00Z
 Hospitality sector faces tourism boom while desperately short-staffed," Two years into the pandemic, Germans are more eager to travel than ever. Hotels and restaurants are happy about the Easter travel boom, but lack skilled workers to meet the demand.", https://www.dw.com/en/hospitality-sector-faces-tourism-boom-while-desperately-short-staffed/a-61464203?maca=en-rss-en-all-1573-rdf, 2022-04-14T09:50:00Z
 Germany: Replacement announced for minister who stepped down over vacation scandal, Lisa Paus is set to replace Anne Spiegel as German family minister after the latter stepped down. Spiegel stepped down on Monday over a vacation scandal., https://www.dw.com/en/germany-replacement-announced-for-minister-who-stepped-down-over-vacation-scandal/a-61473748?maca=en-rss-en-all-1573-rdf, 2022-04-14T09:47:00Z
 German police arrest far-right extremists over plans to 'topple democracy'," Police have arrested four people suspected of involvement in plans to abduct the health minister and carry out bomb attacks. They say the group aimed to create ""a civil war-like"" situation to topple democracy in Germany.", https://www.dw.com/en/german-police-arrest-far-right-extremists-over-plans-to-topple-democracy/a-61468227?maca=en-rss-en-all-1573-rdf, 2022-04-14T09:39:00Z
 'Putin is lying': Gerhard Richter condemns Ukraine war," Condemning the war as ""criminal,"" the world renowned German painter is one of many artists who has donated his artworks to raise funds for refugees.", https://www.dw.com/en/putin-is-lying-gerhard-richter-condemns-ukraine-war/a-61471152?maca=en-rss-en-all-1573-rdf, 2022-04-14T09:22:00Z
 10 things about the Titanic you probably didn't know, We all know that the ship's maiden voyage 110 years ago ended in tragedy. But here are some stories you might not have heard about: From how someone survived by getting drunk to the crucial role of binoculars., https://www.dw.com/en/10-things-about-the-titanic-you-probably-didn-t-know/a-61368562?maca=en-rss-en-all-1573-rdf, 2022-04-14T08:18:00Z
 China turns cities into sponges to stop flooding," In the coming decade, China is expanding its plans for sponge cities. They can help prevent flooding, promote biodiversity and cut emissions. But what exactly are these cities and how do they work?", https://www.dw.com/en/china-turns-cities-into-sponges-to-stop-flooding/a-61414704?maca=en-rss-en-all-1573-rdf, 2022-04-14T07:52:00Z
 Web3: What is it? How does it work?, Web3 is all the rage in tech. But what is it? Why does it matter? And why does Big Tech want in?, https://www.dw.com/en/web3-what-is-it-how-does-it-work/a-61362914?maca=en-rss-en-all-1573-rdf, 2022-04-14T07:47:00Z
 Jürgen Klopp and Liverpool keep quadruple hopes alive, Jürgen Klopp will renew his rivalry with Pep Guardiola on Saturday. It will be another stern test for Liverpool's quadruple-winning credentials after they booked their ticket to the Champions League semifinals., https://www.dw.com/en/jürgen-klopp-and-liverpool-keep-quadruple-hopes-alive/a-61468928?maca=en-rss-en-all-1573-rdf, 2022-04-13T22:20:00Z
 Germany tells Mali to halt work with Russian mercenaries, Foreign Minister Annalena Baerbock also made continued German support contingent upon holding fresh elections during a trip to the crisis-ridden state. The military junta has postponed elections for at least five years., https://www.dw.com/en/germany-tells-mali-to-halt-work-with-russian-mercenaries/a-61466926?maca=en-rss-en-all-1573-rdf, 2022-04-13T17:35:00Z
 Germany tries to mend Ukraine relations after Steinmeier snub," After an embarrassing rebuff for Germany's president from Kyiv, local politicians are scrambling to explain. They insist relations between the two nations are good, despite the brush-off.", https://www.dw.com/en/germany-tries-to-mend-ukraine-relations-after-steinmeier-snub/a-61465903?maca=en-rss-en-all-1573-rdf, 2022-04-13T15:23:00Z
 Germany set for bumper pension hike amid inflation surge," The German government has approved the biggest pension hike the country has seen for decades. However, with inflation predicted to rocket, the news has not been greeted as enthusiastically as Berlin might have hoped.", https://www.dw.com/en/germany-set-for-bumper-pension-hike-amid-inflation-surge/a-61464038?maca=en-rss-en-all-1573-rdf, 2022-04-13T13:45:00Z
 Opinion: Ukraine's snub to the German president is wrong," Frank-Walter Steinmeier had planned to travel to Kyiv to show his solidarity but was apparently rebuffed. While Zelenskyy's motives are understandable, the decision is wrong, says Rosalia Romaniec.", https://www.dw.com/en/opinion-ukraine-s-snub-to-the-german-president-is-wrong/a-61461114?maca=en-rss-en-all-1573-rdf, 2022-04-13T10:55:00Z
 'The Northman': Why Vikings fascinate us," Another Viking film hits the cinemas, complete with scenes of brutal seafaring warriors mercilessly slaughtering their victims. But how much of a cliche is it?", https://www.dw.com/en/the-northman-why-vikings-fascinate-us/a-61450849?maca=en-rss-en-all-1573-rdf, 2022-04-13T10:14:00Z
 60 years after the Star Club made rock 'n' roll history, No one less than the Beatles performed at the Hamburg club's opening night. The live music venue launched the Fab Four's career and would itself become legendary., https://www.dw.com/en/60-years-after-the-star-club-made-rock-n-roll-history/a-54541949?maca=en-rss-en-all-1573-rdf, 2022-04-13T09:59:00Z
 Opinion: Bayern's transfers more to blame for Champions League exit than tactics," Julian Nagelsmann's late substitution was a factor in Bayern being dumped out by Villarreal. But years of odd transfers, including overpaying for average players, left him with few options, writes DW's Mark Meadows.", https://www.dw.com/en/opinion-bayern-s-transfers-more-to-blame-for-champions-league-exit-than-tactics/a-61459950?maca=en-rss-en-all-1573-rdf, 2022-04-13T09:49:00Z
 EU uses development aid to strongarm Africa on migration," EU development programs like the Emergency Trust Fund for Africa prioritize curbing migration over fostering development, critics say. How does the EUTF square with the stated aims of the European Union's aid policies?", https://www.dw.com/en/eu-uses-development-aid-to-strongarm-africa-on-migration/a-61375189?maca=en-rss-en-all-1573-rdf, 2022-04-13T08:09:00Z
 Champions League exit another blemish on Julian Nagelsmann's debut season, Bayern Munich suffered an early exit in the Champions League quarterfinals against Villarreal. Upsets have been a recurring theme in Julian Nagelsmann's first season in charge and he admits expectations haven't been met., https://www.dw.com/en/champions-league-exit-another-blemish-on-julian-nagelsmann-s-debut-season/a-61457244?maca=en-rss-en-all-1573-rdf, 2022-04-12T22:29:00Z
 Germany women's national team: Ready to compete among the elite at the Euros?," After starting World Cup qualification with seven wins from seven, Germany's women have suffered defeat to Serbia. With this summer's Euros in mind, the question remains whether they can compete at the highest level.", https://www.dw.com/en/germany-women-s-national-team-ready-to-compete-among-the-elite-at-the-euros/a-61455578?maca=en-rss-en-all-1573-rdf, 2022-04-12T17:25:00Z
 Germany: Over 1 in 4 people have 'migrant background'," The number of people with ""migrant background"" — foreigners and people with foreign roots — keeps rising in Germany, with Turkey, Poland and Russia the top three countries of familial origin.", https://www.dw.com/en/germany-over-1-in-4-people-have-migrant-background/a-61452241?maca=en-rss-en-all-1573-rdf, 2022-04-12T15:35:00Z
 Why Africa is home to the world's 'worst airports', Air France is suspending operations in Liberia citing poor profits and geopolitics. But a DW in-depth look at African airports found a range of issues such as lack of infrastructure and unsatisfactory customer care., https://www.dw.com/en/why-africa-is-home-to-the-world-s-worst-airports/a-61433710?maca=en-rss-en-all-1573-rdf, 2022-04-12T14:10:00Z
 How provenance research came into the spotlight," April 13 marks International Day of Provenance Research. Along with a new awareness of colonial crimes, the Gurlitt trove and Benin Bronzes cases have fostered change in Germany.", https://www.dw.com/en/how-provenance-research-came-into-the-spotlight/a-61436156?maca=en-rss-en-all-1573-rdf, 2022-04-12T13:12:00Z
 How magic mushrooms affect the brains of people with depression, There is increasing evidence for the benefits of psilocybin mushrooms in treating depression. A new study sheds light on the reasons by looking into their affect on the brain., https://www.dw.com/en/how-magic-mushrooms-affect-the-brains-of-people-with-depression/a-61445867?maca=en-rss-en-all-1573-rdf, 2022-04-12T13:08:00Z
 Why it's hard to repair a smartphone," Preserving raw materials, avoiding trash and saving money — there are many arguments in favor of using electronic devices longer. But repairs are costly and not yet a routine procedure.", https://www.dw.com/en/why-it-s-hard-to-repair-a-smartphone/a-61449052?maca=en-rss-en-all-1573-rdf, 2022-04-12T11:31:00Z
 Cities are major polluters: Can we make them climate neutral?," Spewing most of the world's heat-trapping gases, fast-growing cities need to be transformed into clean, low emissions ecosystems in the struggle against climate breakdown.", https://www.dw.com/en/cities-are-major-polluters-can-we-make-them-climate-neutral/a-61438020?maca=en-rss-en-all-1573-rdf, 2022-04-11T17:15:00Z
 Astronaut Samantha Cristoforetti: ISS is a 'beacon of hope'," Ahead of the launch of her Minerva mission to the International Space Station, Cristoforetti talked about the cooperation among European, US and Russian crew members in light of the ongoing Russian invasion of Ukraine.", https://www.dw.com/en/astronaut-samantha-cristoforetti-iss-is-a-beacon-of-hope/a-61440382?maca=en-rss-en-all-1573-rdf, 2022-04-11T17:07:00Z
 War in Ukraine: German foreign policy under fire," Critics see Russia's invasion of Ukraine as proof that Germany's attempted ""change through trade"" policy was a mistake. An entire generation of politicians is under the microscope — including Angela Merkel.", https://www.dw.com/en/war-in-ukraine-german-foreign-policy-under-fire/a-61436299?maca=en-rss-en-all-1573-rdf, 2022-04-11T13:48:00Z
 What are the COVID entry rules for travelers to European countries?, Anyone traveling to Europe must expect restrictions. But some countries are making it easier to enter — despite ongoing high infection numbers. DW Travel has compiled this overview of EU rules., https://www.dw.com/en/what-are-the-covid-entry-rules-for-travelers-to-european-countries/a-58017284?maca=en-rss-en-all-1573-rdf, 2022-04-11T11:25:00Z
 Bundesliga: Berlin derby hammering highlights Hertha's perfect storm of failure," Hertha Berlin slumped to a third derby defeat of the season, this time 4-1 at home to neighbors Union. The loss highlights cracks at the top of the club, as chronic mismanagement sends them spiralling towards relegation.", https://www.dw.com/en/bundesliga-berlin-derby-hammering-highlights-hertha-s-perfect-storm-of-failure/a-61426796?maca=en-rss-en-all-1573-rdf, 2022-04-11T10:17:00Z
" Russian nickel, palladium, chromium exports a headache for Germany", Russian gas and oil are by far the most significant exports Moscow sells to Germany. Yet other important raw materials are also under the spotlight because of the war in Ukraine., https://www.dw.com/en/russian-nickel-palladium-chromium-exports-a-headache-for-germany/a-61429132?maca=en-rss-en-all-1573-rdf, 2022-04-11T08:07:00Z
 Bundesliga: Critical fan's ban lifted as Bayern Munich scrape past Augsburg," Bayern Munich's hardcore supporters returned to the Allianz Arena to see their team scrape past Augsburg. Among them, one critical fan whose controversial ban linked to Qatar criticism has been lifted.", https://www.dw.com/en/bundesliga-critical-fan-s-ban-lifted-as-bayern-munich-scrape-past-augsburg/a-61420855?maca=en-rss-en-all-1573-rdf, 2022-04-09T18:53:00Z
 First private astronauts arrive at International Space Station, The Axiom-1 crew underwent rigorous astronaut training with both NASA and SpaceX to prepare for eight days of science and biomedical research aboard the International Space Station., https://www.dw.com/en/first-private-astronauts-arrive-at-international-space-station/a-61413555?maca=en-rss-en-all-1573-rdf, 2022-04-09T13:59:00Z
 Bundesliga: Julian Brandt lifts mood for Dortmund but injured Gio Reyna exits in tears," Julian Brandt came off the bench to score both goals as Borussia Dortmund picked up their first win in three games. Brandt replaced the injured Giovanni Reyna, who limped off the field in tears in the second minute.", https://www.dw.com/en/bundesliga-julian-brandt-lifts-mood-for-dortmund-but-injured-gio-reyna-exits-in-tears/a-61416361?maca=en-rss-en-all-1573-rdf, 2022-04-08T22:16:00Z
 German President Frank-Walter Steinmeier calls for Putin war crimes probe after Bucha killings, German President Frank-Walter Steinmeier had recently come under fire for his close ties to Russia. Former top German officials have now filed a criminal complaint against President Vladimir Putin., https://www.dw.com/en/german-president-frank-walter-steinmeier-calls-for-putin-war-crimes-probe-after-bucha-killings/a-61410228?maca=en-rss-en-all-1573-rdf, 2022-04-08T15:28:00Z
 Polish economy braces for impact of Ukrainian influx," The war in Ukraine means a worsening of Poland's economic outlook, an increase in inflation and possible stagflation. But it also means a big hole in the country's labor market is being filled.", https://www.dw.com/en/polish-economy-braces-for-impact-of-ukrainian-influx/a-61387301?maca=en-rss-en-all-1573-rdf, 2022-04-08T08:13:00Z
 Sanctions over Ukraine war: No more iPhones for Russians?," Western sanctions and corporate boycotts have severely impaired Russia's tech sector. As IT talent flees abroad, the country's technological future is on the line.", https://www.dw.com/en/sanctions-over-ukraine-war-no-more-iphones-for-russians/a-61388220?maca=en-rss-en-all-1573-rdf, 2022-04-07T10:24:00Z
 How climate change is making allergy season worse," Pollen season can already be miserable if you suffer from allergies. But climate change and the way it affects allergenic plants is only expected to make the situation worse, at the cost of our health and economies.", https://www.dw.com/en/how-climate-change-is-making-allergy-season-worse/a-60772855?maca=en-rss-en-all-1573-rdf, 2022-04-07T08:32:00Z
" If Europe is done with Russian energy, where will Moscow sell its oil and gas?"," Europe's days as Russia's best customer for energy appear to be numbered. Moscow will need to find new markets if it is to remain an oil and gas superpower, but its options are limited.", https://www.dw.com/en/if-europe-is-done-with-russian-energy-where-will-moscow-sell-its-oil-and-gas/a-61386880?maca=en-rss-en-all-1573-rdf, 2022-04-07T08:13:00Z
 Schizophrenia: Gene discovery indicates risk and cause, Researchers have discovered gene mutations that indicate a person's risk of developing schizophrenia and its causes. This may help improve drug treatments., https://www.dw.com/en/schizophrenia-gene-discovery-indicates-risk-and-cause/a-61379102?maca=en-rss-en-all-1573-rdf, 2022-04-06T15:01:00Z
 Disruptive climate protests — do they help or hinder?," Climate protesters who take radical and provocative action risk alienating their allies and repression from authorities, but their tactics can yield significant advantages for their cause.", https://www.dw.com/en/disruptive-climate-protests-do-they-help-or-hinder/a-61379793?maca=en-rss-en-all-1573-rdf, 2022-04-06T14:19:00Z
 The Bundesliga and its TV deal with Russia," Russian fans were unable to watch all 90 minutes of Dortmund's match with Leipzig after the feed was cut over pro-Ukraine protests. Unlike other leagues, the Bundesliga has yet to scrap its TV deal with Russia.", https://www.dw.com/en/the-bundesliga-and-its-tv-deal-with-russia/a-61380121?maca=en-rss-en-all-1573-rdf, 2022-04-06T13:29:00Z
 How can the EU survive without Russian coal?," Almost 70% of the European Union's imports of thermal coal, which is used to generate electricity, come from Russia. Germany and Poland are particularly vulnerable to an EU embargo on Russian coal.", https://www.dw.com/en/how-can-the-eu-survive-without-russian-coal/a-61379128?maca=en-rss-en-all-1573-rdf, 2022-04-06T13:08:00Z
 Tech firms provide free internet for Ukrainians," Tech companies have been quick to mobilize in support of Ukrainians. One of the initiatives, Airalo, an eSIM company, makes sure refugees are kept connected wherever they are.", https://www.dw.com/en/tech-firms-provide-free-internet-for-ukrainians/a-61364467?maca=en-rss-en-all-1573-rdf, 2022-04-06T08:36:00Z
 Gas giant AB Aurigae b challenges science of planets," Planet AB Aurigae b is still in its ""birthing"" stages. But astronomists say it is already nine times the mass of Jupiter and it's forming in a unusual way.", https://www.dw.com/en/gas-giant-ab-aurigae-b-challenges-science-of-planets/a-61366941?maca=en-rss-en-all-1573-rdf, 2022-04-05T14:44:00Z
 Sharing cross-border water resources: Cooperation or conflict?," From the Euphrates to the Mekong, dams that ensure one country's water supply risk leaving others parched. But shared water resources can be a source of peace as well as conflict.", https://www.dw.com/en/sharing-cross-border-water-resources-cooperation-or-conflict/a-61280677?maca=en-rss-en-all-1573-rdf, 2022-04-05T11:53:00Z
 Putin tactics drive rebound in Russian ruble," The Russian currency has staged a remarkable comeback after taking a massive beating due to Western sanctions on Moscow. The United States has said the ruble's recovery is being fueled by ""a lot of manipulation.""", https://www.dw.com/en/putin-tactics-drive-rebound-in-russian-ruble/a-61363334?maca=en-rss-en-all-1573-rdf, 2022-04-05T11:44:00Z
 Opinion: Russian invasion is a chance to reinvigorate the climate fight," Humanity has shown an incredible capacity to react to a crisis on our doorstep. We should channel that energy and tackle our most dangerous crisis of all, writes Alistair Walsh.", https://www.dw.com/en/opinion-russian-invasion-is-a-chance-to-reinvigorate-the-climate-fight/a-61314593?maca=en-rss-en-all-1573-rdf, 2022-04-04T15:05:00Z
 IPCC: World must halve emissions by 2030," Rapid decarbonization of energy is non-negotiable if we are to avert catastrophic global heating, says the latest UN climate report.", https://www.dw.com/en/ipcc-world-must-halve-emissions-by-2030/a-61348250?maca=en-rss-en-all-1573-rdf, 2022-04-04T15:00:00Z
 Has the EU found a solution to Ukrainian refugees' cash problem?," Many of the 4 million refugees from Ukraine brought part of their savings to Europe in cash. Until now, banks have been turning down their national currency.", https://www.dw.com/en/has-the-eu-found-a-solution-to-ukrainian-refugees-cash-problem/a-61351525?maca=en-rss-en-all-1573-rdf, 2022-04-04T11:37:00Z
 Wolfsburg steamroll Bayern Munich as first treble trophy looms, Wolfsburg delivered a dominant performance against Bayern Munich to effectively decide the 2021/22 Women's Bundesliga title with three games to go. It will be Wolfsburg's seventh league title., https://www.dw.com/en/wolfsburg-steamroll-bayern-munich-as-first-treble-trophy-looms/a-61346430?maca=en-rss-en-all-1573-rdf, 2022-04-03T13:54:00Z
 Has globalization passed its peak?," First, the coronavirus crisis exposed cracks in our economic interdependency. Now, the war in Ukraine is blowing up commodity markets. These may be signposts on the road of deglobalization — which is reshaping our world.", https://www.dw.com/en/has-globalization-passed-its-peak/a-61325661?maca=en-rss-en-all-1573-rdf, 2022-04-03T08:18:00Z
