title,link,description
Ukraine war: Dozens feared dead after bomb hits school,https://www.bbc.co.uk/news/world-europe-61369229?at_medium=RSS&at_campaign=KARANGA,A Ukrainian official says 60 people may be dead after an air strike on a village school in Luhansk.
'We tried not to watch' - escapees recount terror of Russian-occupied Izyum,https://www.bbc.co.uk/news/world-europe-61354626?at_medium=RSS&at_campaign=KARANGA,Two women recall what happened when Russia took over a strategically-important city in the Donbas.
War in Ukraine: Zelensky WW2 speech accuses Russia of Nazi atrocities,https://www.bbc.co.uk/news/world-europe-61370906?at_medium=RSS&at_campaign=KARANGA,The Ukrainian leader compares Russia's invasion of his country to wartime Nazi bombings.
Ros Atkins on... Why 9 May matters to Russia,https://www.bbc.co.uk/news/world-europe-61328696?at_medium=RSS&at_campaign=KARANGA,Ros Atkins explains why Victory Day is such an important date in Russia.
Two held in manhunt for axe attackers who killed three Israelis,https://www.bbc.co.uk/news/world-middle-east-61370905?at_medium=RSS&at_campaign=KARANGA,Israeli police say the Palestinians were found hiding in bush near Elad where the attack took place.
EasyJet to take out seats so it can fly with fewer crew,https://www.bbc.co.uk/news/business-61370175?at_medium=RSS&at_campaign=KARANGA,The airline plans to remove a row of seats so that it can fly with fewer cabin crew on board.
Sri Lanka: The protests unifying a nation where ethnic fault lines run deep,https://www.bbc.co.uk/news/world-asia-61373192?at_medium=RSS&at_campaign=KARANGA,Unprecedented protests in Colombo are unifying a nation where ethnic fault lines run deep.
Hong Kong's John Lee: Ex-security chief becomes new leader,https://www.bbc.co.uk/news/world-asia-china-61345463?at_medium=RSS&at_campaign=KARANGA,John Lee's appointment is being seen as a move by China to tighten its grip on the city.
New Mexico wildfire: Huge blaze could worsen this weekend,https://www.bbc.co.uk/news/world-latin-america-61367797?at_medium=RSS&at_campaign=KARANGA,"""Historic"" extreme weather likely to stoke New Mexico fire, which is already the size of Chicago."
Kentucky Derby: 80-1 outsider Rich Strike pulls off historic upset,https://www.bbc.co.uk/news/world-us-canada-61367800?at_medium=RSS&at_campaign=KARANGA,"Rich Strike, a 80-1 outsider, won the race despite only being brought in after a horse dropped out."
UK YouTuber Benjamin Rich quizzed and fined at Russian space centre,https://www.bbc.co.uk/news/uk-61373057?at_medium=RSS&at_campaign=KARANGA,Bald and Bankrupt vlogger Benjamin Rich says he was questioned by Russian police in Kazakhstan.
Brazil's Lula launches presidential campaign,https://www.bbc.co.uk/news/world-latin-america-61367119?at_medium=RSS&at_campaign=KARANGA,The former Brazilian president says he wants to unite the country and defend its democracy.
Ukraine war: Returning to the place my father was killed,https://www.bbc.co.uk/news/world-europe-61351772?at_medium=RSS&at_campaign=KARANGA,"As Vadim and his father tried to rescue their dogs, they were fired upon by a convoy they believe was Russian."
"Ukraine war: 'If this is true, then I am also a Nazi'",https://www.bbc.co.uk/news/world-europe-61361827?at_medium=RSS&at_campaign=KARANGA,Holocaust survivors in the Ukrainian city of Uman feel insulted by Russian claims to be fighting Nazis.
Viewpoint: Putin now faces only different kinds of defeat,https://www.bbc.co.uk/news/world-europe-61348287?at_medium=RSS&at_campaign=KARANGA,"Russia's Victory Day parade won't represent any sort of victory over Ukraine, writes defence analyst Michael Clarke."
KwaZulu-Natal floods: The South African family who lost nine children,https://www.bbc.co.uk/news/world-africa-61318783?at_medium=RSS&at_campaign=KARANGA,Mass funerals are held in South Africa after the country's most deadly natural disaster.
Philippines election: 'Politicians hire me to spread fake stories',https://www.bbc.co.uk/news/blogs-trending-61339293?at_medium=RSS&at_campaign=KARANGA,Voters in the Philippines presidential election are facing an onslaught of online lies.
Fergal Keane: How I found a way to live with PTSD,https://www.bbc.co.uk/news/world-61350174?at_medium=RSS&at_campaign=KARANGA,"The BBC correspondent, who was diagnosed with PTSD in 2008, explores the effects of the condition and how it can be treated."
"Who is Alina Kabaeva, Putin's alleged girlfriend?",https://www.bbc.co.uk/news/world-europe-61353020?at_medium=RSS&at_campaign=KARANGA,"The EU is proposing to sanction Alina Kabaeva, an ex-gymnast turned media boss close to President Vladimir Putin."
Ukraine war: Bono sings with soldier in Kyiv metro station,https://www.bbc.co.uk/news/world-europe-61373349?at_medium=RSS&at_campaign=KARANGA,The U2 frontman was seen singing at a downtown metro station covering the hit track Stand by Me.
Ukraine war: Rebuilt Kyiv railway bridge a symbol of hope,https://www.bbc.co.uk/news/world-europe-61365365?at_medium=RSS&at_campaign=KARANGA,"A railway bridge close to Kyiv has been rebuilt, just a month after it was destroyed by Russian attacks."
The return of California's butterflies,https://www.bbc.co.uk/news/stories-61338799?at_medium=RSS&at_campaign=KARANGA,Efforts to protect these beautiful insects include driving electric tractors and hand-rearing them in a lab.
Acid attack survivors in Mexico: 'Justice is not enough',https://www.bbc.co.uk/news/world-latin-america-61346864?at_medium=RSS&at_campaign=KARANGA,Carmen Sanchez launched her foundation in Mexico to help survivors of attacks rebuild their lives.
"Australia election: Welcome to Durack, a seat six times bigger than Britain",https://www.bbc.co.uk/news/world-australia-61317755?at_medium=RSS&at_campaign=KARANGA,"Australians head to the polls on 21 May - and in Durack, it means a massive logistical effort."
