titles,descriptions,links,pubDates
Rudy Giuliani revealed on The Masked Singer TV show ,The appearance of Donald Trump's former lawyer prompted one of the show's judges to walk off. ,https://www.bbc.co.uk/news/entertainment-arts-61173811?at_medium=RSS&at_campaign=KARANGA ,"Thu, 21 Apr 2022 11:40:49 GMT "
Russia releases video of intercontinental ballistic missile launch ,President Putin says the new Sarmat missile is food for thought for those who try to threaten Russia. ,https://www.bbc.co.uk/news/world-61170853?at_medium=RSS&at_campaign=KARANGA ,"Wed, 20 Apr 2022 20:47:02 GMT "
Mid-day meal plan struggles to feed India's hungry students ,"The world's most ambitious free school food programme resumes post pandemic, but problems remain. ",https://www.bbc.co.uk/news/world-asia-india-61162642?at_medium=RSS&at_campaign=KARANGA ,"Fri, 22 Apr 2022 00:11:43 GMT "
Why Argentina is embracing cryptocurrency ,The nation that has seen economic trauma is open to the possibility of alternative money like Bitcoin. ,https://www.bbc.co.uk/news/business-60912789?at_medium=RSS&at_campaign=KARANGA ,"Thu, 21 Apr 2022 23:09:39 GMT "
What weapons has the US given Ukraine - and how much do they help? ,President Biden has announced a new $800m assistance package that includes ammunition and drones. ,https://www.bbc.co.uk/news/world-us-canada-60774098?at_medium=RSS&at_campaign=KARANGA ,"Thu, 21 Apr 2022 19:26:30 GMT "
The young rebels fighting for democracy in Myanmar ,The BBC gained rare access to Myanmar's jungle training camps where protesters are turned into soldiers. ,https://www.bbc.co.uk/news/world-asia-61151314?at_medium=RSS&at_campaign=KARANGA ,"Wed, 20 Apr 2022 22:52:05 GMT "
French election: Le Pen impresses but Macron holds firm in TV debate ,Marine Le Pen's last presidential debate was a disaster - but five years on things are different. ,https://www.bbc.co.uk/news/world-europe-61171539?at_medium=RSS&at_campaign=KARANGA ,"Thu, 21 Apr 2022 00:58:36 GMT "
Struggling to survive in cash-starved Afghanistan ,"Eight months into Taliban rule, the economy and health services have been shattered as funding dries up. ",https://www.bbc.co.uk/news/world-asia-60926471?at_medium=RSS&at_campaign=KARANGA ,"Wed, 20 Apr 2022 23:53:08 GMT "
France election: What far-right leader Marine Le Pen said before… and now ,"Has Marine Le Pen's strong views on immigration, the EU and Nato shifted since the last election? ",https://www.bbc.co.uk/news/world-europe-61168776?at_medium=RSS&at_campaign=KARANGA ,"Thu, 21 Apr 2022 23:20:07 GMT "
"Jacinda Ardern on China, Aukus and leadership ",New Zealand's PM sat down with the BBC to discuss everything from China to her wedding. ,https://www.bbc.co.uk/news/world-asia-61161660?at_medium=RSS&at_campaign=KARANGA ,"Thu, 21 Apr 2022 00:11:24 GMT "
The Zomato and Swiggy riders risking their lives to deliver food in 10 minutes ,The BBC followed overworked delivery riders as they raced against time to take food to customers. ,https://www.bbc.co.uk/news/world-asia-india-61147690?at_medium=RSS&at_campaign=KARANGA ,"Tue, 19 Apr 2022 23:03:16 GMT "
"Climate change, albinism and me ",Coco shares her experience of living with albinism in Nigeria. ,https://www.bbc.co.uk/news/world-africa-61150865?at_medium=RSS&at_campaign=KARANGA ,"Tue, 19 Apr 2022 23:01:46 GMT "
Wayne Quilliam: Photographing the diversity of Aboriginal Australia ,Australia has hundreds of Indigenous groups - and Wayne Quilliam is hoping to photograph them all. ,https://www.bbc.co.uk/news/world-australia-61033360?at_medium=RSS&at_campaign=KARANGA ,"Mon, 18 Apr 2022 16:18:26 GMT "
