titles,descriptions,links,pubDates
 COVID digest: New Zealand Prime Minister Jacinda Ardern tests positive," New Zealand's Prime Minister Jacinda Ardern has tested positive for COVID and gone into self-isolation. Meanwhile, Germany's health minister has warned the delta variant of the virus could return. DW has the latest.", https://www.dw.com/en/covid-digest-new-zealand-prime-minister-jacinda-ardern-tests-positive/a-61796042?maca=en-rss-en-all-1573-rdf, 2022-05-14T05:33:00Z
 Bayern Munich's Bundesliga dominance not a barrier to Asian popularity, Competition for fans and revenue in Asia is fierce but strong social media work and success in Europe have rendered Bayern's domestic dominance less of an issue. The threat of the Premier League remains., https://www.dw.com/en/bayern-munich-s-bundesliga-dominance-not-a-barrier-to-asian-popularity/a-61791958?maca=en-rss-en-all-1573-rdf, 2022-05-13T15:35:00Z
 Even isolated states like North Korea get COVID, Viruses don't respect national borders. Now even North Korea is dealing with COVID-19. We look at how countries fared by isolating fully in the pandemic., https://www.dw.com/en/even-isolated-states-like-north-korea-get-covid/a-61790865?maca=en-rss-en-all-1573-rdf, 2022-05-13T14:02:00Z
 Eurovision favorite: Ukraine's Kalush Orchestra's story, It's rare in the Eurovision Song Contest's history that a song is a clear favorite weeks before the grand final. The fact that Ukraine's Kalush Orchestra is participating is more than a musical contribution., https://www.dw.com/en/eurovision-favorite-ukraine-s-kalush-orchestra-s-story/a-61790288?maca=en-rss-en-all-1573-rdf, 2022-05-13T13:58:00Z
 How two Ukrainian art dealers rescued valuable paintings," Both managed to save contemporary artworks from their gallery and transported them from Kyiv to Munich, where Ievgen Petrov's paintings are now on show.", https://www.dw.com/en/how-two-ukrainian-art-dealers-rescued-valuable-paintings/a-61785824?maca=en-rss-en-all-1573-rdf, 2022-05-13T13:43:00Z
 Germany: Knife attack on train leaves several wounded, At least six people were wounded after an assailant attacked them with a knife on a passenger train near the western German city of Aachen. The suspect has been detained by police., https://www.dw.com/en/germany-knife-attack-on-train-leaves-several-wounded/a-61789867?maca=en-rss-en-all-1573-rdf, 2022-05-13T13:05:00Z
" Opinion: In keeping with its 1939 tradition, Finland is saying 'nyet' to Vladimir Putin"," Finland's membership in NATO would signal the end of over 70 years of Moscow's most enduring policy. This is a humiliation for Vladimir Putin, writes DW's Konstantin Eggert.", https://www.dw.com/en/opinion-in-keeping-with-its-1939-tradition-finland-is-saying-nyet-to-vladimir-putin/a-61788787?maca=en-rss-en-all-1573-rdf, 2022-05-13T13:00:00Z
 Germany plans €9 ticket to offset the impact of the Ukraine war," With energy prices soaring, Germany wants to slash the cost of public transport — for three months. But the plan has its detractors.", https://www.dw.com/en/germany-plans-€9-ticket-to-offset-the-impact-of-the-ukraine-war/a-61788020?maca=en-rss-en-all-1573-rdf, 2022-05-13T11:58:00Z
 The centuries-old Oberammergau Passion Play is back," Held every 10 years since the 17th century, the Oberammergau Passion Play is on again, two years later than scheduled due to the pandemic. It comes with unusual rituals.", https://www.dw.com/en/the-centuries-old-oberammergau-passion-play-is-back/a-61782655?maca=en-rss-en-all-1573-rdf, 2022-05-13T11:41:00Z
 What caused the lastest cryptocrash?," Cryptocurrency investors fled from the risky asset after one of the most trusted coins, Terra, took a nosedive. A prolonged dip could destabilize emerging markets like El Salvador.", https://www.dw.com/en/what-caused-the-lastest-cryptocrash/a-61787326?maca=en-rss-en-all-1573-rdf, 2022-05-13T11:41:00Z
 Somalia finally holds long-delayed election, The Horn of Africa nation chooses its next president on Sunday amid tight security in the capital Mogadishu. The election is over a year behind schedule. DW takes an in-depth look at Somalia's complex electoral system., https://www.dw.com/en/somalia-finally-holds-long-delayed-election/a-61779263?maca=en-rss-en-all-1573-rdf, 2022-05-13T11:37:00Z
 Germany logs rise in right-wing extremist cases in security agencies," Members of Germany's security agencies were found to have participated in right-wing extremist events and chats. In some instances, they took part in ""Heil Hitler"" chants and Hitler salutes, an official report revealed.", https://www.dw.com/en/germany-logs-rise-in-right-wing-extremist-cases-in-security-agencies/a-61787235?maca=en-rss-en-all-1573-rdf, 2022-05-13T11:09:00Z
 Eurovision contestants for finals are set," The second Eurovision Song Contest semifinal saw 18 countries compete on Thursday evening. With few surprises, 10 qualified for the finals.", https://www.dw.com/en/eurovision-contestants-for-finals-are-set/a-61785132?maca=en-rss-en-all-1573-rdf, 2022-05-13T09:27:00Z
 Chancellor Olaf Scholz faces major test in Germany's largest state, The impact of the Ukraine war is on voters' minds as they head to the polls in North Rhine-Westphalia this Sunday. The vote is seen as a bellwether for the new federal government in Berlin., https://www.dw.com/en/chancellor-olaf-scholz-faces-major-test-in-germany-s-largest-state/a-61784664?maca=en-rss-en-all-1573-rdf, 2022-05-13T09:09:00Z
 The perilous life of migratory birds," Climate change is making their journeys longer and harder, window panes and power lines are deadly obstacles, and hunters lie in wait with nets. But there is plenty we can do to help, not harm, our feathered friends.", https://www.dw.com/en/the-perilous-life-of-migratory-birds/a-61710214?maca=en-rss-en-all-1573-rdf, 2022-05-13T08:02:00Z
 Speak up! What your voice reveals about your character," When we listen to a voice, we automatically connect it to the person's personality. But what does the voice actually say about a human's character?", https://www.dw.com/en/speak-up-what-your-voice-reveals-about-your-character/a-61733611?maca=en-rss-en-all-1573-rdf, 2022-05-13T06:38:00Z
 Astronomers produce first image of black hole at center of Milky Way," Scientists theorize that ""supermassive black holes"" lie at the center of all galaxies, including our own. ""Sagittarius A*"" is orders of magnitude more dense than the sun but it's also quite some distance from Earth.", https://www.dw.com/en/astronomers-produce-first-image-of-black-hole-at-center-of-milky-way/a-61776464?maca=en-rss-en-all-1573-rdf, 2022-05-12T14:10:00Z
 Tokyo's stylish public toilets inspire filmmaker Wim Wenders," The German director is making a film about public restrooms designed by renowned architects. The high-end toilets are the symbol of ""Japan's world-renowned hospitality culture.""", https://www.dw.com/en/tokyo-s-stylish-public-toilets-inspire-filmmaker-wim-wenders/a-61772123?maca=en-rss-en-all-1573-rdf, 2022-05-12T12:46:00Z
 COVID travel restrictions: Germany," Travel in Europe is subject to COVID-19 restrictions. The omicron variant has led to higher numbers of infections, which are often less severe. This is how Germany is responding to the current situation.", https://www.dw.com/en/covid-travel-restrictions-germany/a-60771733?maca=en-rss-en-all-1573-rdf, 2022-05-12T10:43:00Z
 Priceless antique bust found in thrift shop to return to Germany, A woman bought a marble bust for $35 in a thrift shop in Texas. It turned out to be an invaluable antique that has been traced back — and will be returned — to Germany., https://www.dw.com/en/priceless-antique-bust-found-in-thrift-shop-to-return-to-germany/a-61768532?maca=en-rss-en-all-1573-rdf, 2022-05-12T10:35:00Z
 Who was Ukrainian philosopher Hryhoriy Skovoroda?," The Soviet Union once honored Hryhoriy Skovoroda with a museum in Ukraine — that's now been destroyed by Russian bombs. It's an attack on a freedom-loving idol, says philologist Gusan Guseynov.", https://www.dw.com/en/who-was-ukrainian-philosopher-hryhoriy-skovoroda/a-61760549?maca=en-rss-en-all-1573-rdf, 2022-05-12T10:15:00Z
 'Cost-of-living' crisis hits consumers as UK economy struggles with inflation," A series of shocks have combined to send prices spiraling in the UK. Inflation is a global problem, but Boris Johnson's government is being accused of making things worse for consumers.", https://www.dw.com/en/cost-of-living-crisis-hits-consumers-as-uk-economy-struggles-with-inflation/a-61765236?maca=en-rss-en-all-1573-rdf, 2022-05-12T07:35:00Z
 Africa's COVID-19 vaccine production line in jeopardy," A year ago, South Africa celebrated the opening of the continent's first COVID-19 vaccine production line. Now it's at risk of being shut down due to low demand.", https://www.dw.com/en/africa-s-covid-19-vaccine-production-line-in-jeopardy/a-61756730?maca=en-rss-en-all-1573-rdf, 2022-05-11T11:03:00Z
 Wildfires in Russia: Will war in Ukraine limit firefighting response?," The fire season has started early in Siberia, as drought and strong winds fuel blazes in its carbon-rich peat forests. But with Russian forces fighting in Ukraine, this year's emergency response could suffer.", https://www.dw.com/en/wildfires-in-russia-will-war-in-ukraine-limit-firefighting-response/a-61753044?maca=en-rss-en-all-1573-rdf, 2022-05-11T10:41:00Z
 Opinion: UEFA ushers in Super League by stealth," In passing men's Champions League ""reforms,"" football's so-called protectors have let the game down, says Matt Pearson. The big clubs are once again getting what they want. In football, it seems that greed is god.", https://www.dw.com/en/opinion-uefa-ushers-in-super-league-by-stealth/a-61755698?maca=en-rss-en-all-1573-rdf, 2022-05-11T10:40:00Z
 Karim Adeyemi moves to Borussia Dortmund as Erling Haaland departs," Shortly after Erling Haaland's move to Manchester City was confirmed, Borussia Dortmund announced the signing of Karim Adeyemi. The Germany forward moves from Haaland's old club in Austria.", https://www.dw.com/en/karim-adeyemi-moves-to-borussia-dortmund-as-erling-haaland-departs/a-59409811?maca=en-rss-en-all-1573-rdf, 2022-05-10T17:20:00Z
 Global warming: World has 50-50 chance of hitting 1.5C mark soon," The average global temperature could exceed 1.5 degrees Celsius above pre-industrial levels by 2026, UN meteorologists say. The threshold is one that international agreements are trying to prevent.", https://www.dw.com/en/global-warming-world-has-50-50-chance-of-hitting-1-5c-mark-soon/a-61743456?maca=en-rss-en-all-1573-rdf, 2022-05-10T16:23:00Z
 How devastating is a DDoS cyberattack?," Last weekend, Russian hackers attacked several German government websites. These cyberattacks were seemingly harmless, much to the relief of the authorities. But many others are not so lucky.", https://www.dw.com/en/how-devastating-is-a-ddos-cyberattack/a-61748267?maca=en-rss-en-all-1573-rdf, 2022-05-10T15:50:00Z
 UEFA agrees Champions League reforms," UEFA has announced changes to the format of the Champions League starting in 2024-25. Meanwhile, Berlin's Olympiastadion has been awarded the final of Euro 2024, which is to be hosted by Germany.", https://www.dw.com/en/uefa-agrees-champions-league-reforms/a-61748707?maca=en-rss-en-all-1573-rdf, 2022-05-10T15:35:00Z
 Erling Haaland to Man City leaves Borussia Dortmund with only memories, Erling Haaland has agreed to join English champions Manchester City. Haaland's performances for Dortmund have been spellbinding and the club are left with the impossible task of replacing one of Europe's finest players., https://www.dw.com/en/erling-haaland-to-man-city-leaves-borussia-dortmund-with-only-memories/a-61735148?maca=en-rss-en-all-1573-rdf, 2022-05-10T14:51:00Z
 How Lithuania is freeing itself from Russian energy," A new pipeline is connecting the Baltic states with Poland, ergo with the entire European gas network. For Poland, it's been a lifesaver. For Lithuania, it's just one part of a much larger scheme.", https://www.dw.com/en/how-lithuania-is-freeing-itself-from-russian-energy/a-61738474?maca=en-rss-en-all-1573-rdf, 2022-05-10T08:23:00Z
 Ultra-long-haul flights: Your body and mental health, Qantas will offer non-stop ultra-long-haul flights from Australia to the US and Europe. How will the 20-hour flights affect your mental and physical health?, https://www.dw.com/en/ultra-long-haul-flights-your-body-and-mental-health/a-61714702?maca=en-rss-en-all-1573-rdf, 2022-05-09T11:45:00Z
 China's export growth slows sharply as zero-COVID rules hit economy," China's zero-COVID policies are beginning to severely hit the country's global export engine. Prolonged lockdowns led to particularly sluggish export growth in April, new figures show.", https://www.dw.com/en/china-s-export-growth-slows-sharply-as-zero-covid-rules-hit-economy/a-61731968?maca=en-rss-en-all-1573-rdf, 2022-05-09T10:31:00Z
 Why do humans eat so much meat?, We know the current meat and dairy industry are harming our planet and that eating too much animal protein can even be bad for our health. So why do humans continue eating meat?, https://www.dw.com/en/why-do-humans-eat-so-much-meat/a-60735141?maca=en-rss-en-all-1573-rdf, 2022-05-09T09:19:00Z
 NashStore: Russia's alternative to the Google Play store, Google Play is restricted in Russia as part of Western sanctions over the invasion of Ukraine. A domestic alternative is set to launch soon after a testing phase., https://www.dw.com/en/nashstore-russia-s-alternative-to-the-google-play-store/a-61712657?maca=en-rss-en-all-1573-rdf, 2022-05-09T08:12:00Z
 Germany: CDU wins Schleswig-Holstein state election," The conservative CDU has won by a wide margin in the northern state of Schleswig-Holstein, according to official results. The poll was seen as a test of Chancellor Olaf Scholz's response to the Ukraine war.", https://www.dw.com/en/germany-cdu-wins-schleswig-holstein-state-election/a-61726509?maca=en-rss-en-all-1573-rdf, 2022-05-08T20:46:00Z
 Will surging energy prices derail reforms in oil-exporting Middle East?, The Ukraine war has seen energy prices spike with oil producers in the Middle East making more money than ever. But will it put the brakes on long-planned reforms to diversify oil-reliant economies in the region?, https://www.dw.com/en/will-surging-energy-prices-derail-reforms-in-oil-exporting-middle-east/a-61675230?maca=en-rss-en-all-1573-rdf, 2022-05-07T10:25:00Z
 Borussia Dortmund cancel Israel trip after concerns raised, The post-season trip has been called off after members of Borussia Dortmund's team raised concerns due to the Israeli-Palestinian conflict. The Bundesliga runners-up were due to play a friendly against Maccabi Netanya., https://www.dw.com/en/borussia-dortmund-cancel-israel-trip-after-concerns-raised/a-61690901?maca=en-rss-en-all-1573-rdf, 2022-05-06T10:27:00Z
 Racism in Germany is part of everyday life," Most Germans recognize that racism exists in their society, affecting not only minorities but everybody who lives here. The country's first National Discrimination and Racism report has found some surprising results.", https://www.dw.com/en/racism-in-germany-is-part-of-everyday-life/a-61700339?maca=en-rss-en-all-1573-rdf, 2022-05-06T08:40:00Z
 Western companies leave Russia — taking Russian jobs with them," More and more Russians are losing their jobs due to Western sanctions on Russia, and some are having to painfully rethink their future. With some sanctions' effects yet to be felt, the number of unemployed could grow.", https://www.dw.com/en/western-companies-leave-russia-taking-russian-jobs-with-them/a-61697175?maca=en-rss-en-all-1573-rdf, 2022-05-05T16:10:00Z
 Think 8 hours of sleep is best? Think again!, Are you 38 or older? Then you may want to rethink how much sleep you truly need. A team of international researchers has found that less is more., https://www.dw.com/en/think-8-hours-of-sleep-is-best-think-again/a-61661946?maca=en-rss-en-all-1573-rdf, 2022-05-05T14:21:00Z
 Ukraine: How farm vehicles stolen by Russia were remotely disabled," Russian soldiers looted combine harvesters and tractors worth millions of dollars from Ukraine, according to a media report. But the machinery was deactivated remotely before it could be put to use.", https://www.dw.com/en/ukraine-how-farm-vehicles-stolen-by-russia-were-remotely-disabled/a-61691839?maca=en-rss-en-all-1573-rdf, 2022-05-05T13:53:00Z
 Bitcoin boom spikes amid perceived risks, Central African Republic and El Salvador have made Bitcoin legal tender and Panama has approved a bill to regulate crypto assets. Experts warn that nations that adopt crypto currencies risk instability., https://www.dw.com/en/bitcoin-boom-spikes-amid-perceived-risks/a-61686615?maca=en-rss-en-all-1573-rdf, 2022-05-05T10:53:00Z
 What are millets and can they help create global food security?, The Russian invasion of Ukraine has pushed food insecurity onto the table. Could an overlooked cereal help steady the situation and feed the global population in an era of climate crisis?, https://www.dw.com/en/what-are-millets-and-can-they-help-create-global-food-security/a-61682721?maca=en-rss-en-all-1573-rdf, 2022-05-05T07:46:00Z
 Ukraine: How drones are changing the way of war, The war in Ukraine shows that unmanned aerial vehicles are part of modern warfare. Drones have various tasks from aerial surveillance to missile defense., https://www.dw.com/en/ukraine-how-drones-are-changing-the-way-of-war/a-61681013?maca=en-rss-en-all-1573-rdf, 2022-05-04T15:55:00Z
 German Overshoot Day: 'We cannot continue like this', Germany has used more resources in the first third of 2022 than are sustainably available to it for an entire year. Here's what needs to change., https://www.dw.com/en/german-overshoot-day-we-cannot-continue-like-this/a-61673016?maca=en-rss-en-all-1573-rdf, 2022-05-04T14:44:00Z
 COVID: Omicron subvariants 'escaping the previous immunity'," You may be at risk of catching the new subvariants BA.4 or BA.5 even if you had the original omicron, virologist Alex Sigal told DW's Science Unscripted.", https://www.dw.com/en/covid-omicron-subvariants-escaping-the-previous-immunity/a-61673415?maca=en-rss-en-all-1573-rdf, 2022-05-04T12:34:00Z
 Can Algeria contribute to the EU's energy security?," Timely decisions, long-term commitments and a broader vision could help the European Union increase ties with the Western Mediterranean. Algeria, with its large reserves, could enhance the bloc's energy security.", https://www.dw.com/en/can-algeria-contribute-to-the-eu-s-energy-security/a-61680466?maca=en-rss-en-all-1573-rdf, 2022-05-04T08:18:00Z
 Will buying cars online really take off?," Boosted by the popularity of electric automaker Tesla, more people than ever are buying vehicles online. UBS estimates the web will make up half of all car sales by 2030, but what will that mean for traditional dealers?", https://www.dw.com/en/will-buying-cars-online-really-take-off/a-61676761?maca=en-rss-en-all-1573-rdf, 2022-05-03T22:00:00Z
 Breed accounts for less than 10% of a dog's behavior," If you're looking for a dog with a specific personality, its breed will tell you less than the environment in which it is raised, a new study suggests.", https://www.dw.com/en/breed-accounts-for-less-than-10-of-a-dog-s-behavior/a-61634800?maca=en-rss-en-all-1573-rdf, 2022-05-03T13:48:00Z
 Will an EU oil embargo put the lights out at Schwedt's refinery?," As EU member states push for a Russian oil embargo, Germany's PCK Schwedt refinery is facing an uncertain future. It runs wholly on Russian imports, and many locals aren't so sure alternatives can be found in time.", https://www.dw.com/en/will-an-eu-oil-embargo-put-the-lights-out-at-schwedt-s-refinery/a-61668807?maca=en-rss-en-all-1573-rdf, 2022-05-03T09:36:00Z
 Carbon farming: Climate change solution or greenwashing?, European agriculture produces millions of tons of CO2 every year. Could encouraging farmers to capture carbon on their land to sell credits to businesses help reduce emissions?, https://www.dw.com/en/carbon-farming-climate-change-solution-or-greenwashing/a-61532175?maca=en-rss-en-all-1573-rdf, 2022-05-03T07:30:00Z
 Germans split over heavy weapons deliveries to Ukraine, The German public is divided on the issue of military support for Ukraine. Many fear the delivery of tanks and training of Ukrainian soldiers in Germany may drag the country into the war., https://www.dw.com/en/germans-split-over-heavy-weapons-deliveries-to-ukraine/a-61664515?maca=en-rss-en-all-1573-rdf, 2022-05-02T15:33:00Z
 Is India facing a post-pandemic employment crisis?," India's job market is tightening, and skilled workers are finding it harder to enter the workforce. Government job drives and the informal economy have been unable to make up the difference.", https://www.dw.com/en/is-india-facing-a-post-pandemic-employment-crisis/a-61662629?maca=en-rss-en-all-1573-rdf, 2022-05-02T14:31:00Z
 Record-breaking heat waves show we need to adapt to the climate crisis now," India is just the latest country to face life-threatening temperatures before summer has even started. As extreme heat becomes more frequent around the world, how can affected areas adapt to remain livable?", https://www.dw.com/en/record-breaking-heat-waves-show-we-need-to-adapt-to-the-climate-crisis-now/a-61661802?maca=en-rss-en-all-1573-rdf, 2022-05-02T13:28:00Z
" Russia posts trained dolphins at Black Sea naval base, satellite images show"," Dolphin pens were moved to the Black Sea naval base around the time Russia invaded Ukraine, according to the US Naval Institute's analysis of satellite imagery.", https://www.dw.com/en/russia-posts-trained-dolphins-at-black-sea-naval-base-satellite-images-show/a-61640460?maca=en-rss-en-all-1573-rdf, 2022-04-29T15:51:00Z
 Elvira Nabiullina: The central banker Vladimir Putin is relying on to clean up Russia's economic mess, Elvira Nabiullina has charmed many in the West with her policymaking — and clothing choices. Analysts say she has blemished her reputation by remaining at the helm to help sustain Putin's war machine in Ukraine., https://www.dw.com/en/elvira-nabiullina-the-central-banker-vladimir-putin-is-relying-on-to-clean-up-russia-s-economic-mess/a-61634244?maca=en-rss-en-all-1573-rdf, 2022-04-29T11:21:00Z
 About a million people live near dangerous dams in Brazil," Data analysis by DW reveals many Brazilians live near dams that, without proper maintenance and governmental oversight, could be deadly in the case of failure.", https://www.dw.com/en/about-a-million-people-live-near-dangerous-dams-in-brazil/a-61523548?maca=en-rss-en-all-1573-rdf, 2022-04-29T07:53:00Z
 Putin and Parkinson's: What experts say about his health, A video released by the Kremlin last weekend shows Putin in seemingly bad health. Some commentators and tabloids claim he has Parkinson's. What do doctors think?, https://www.dw.com/en/putin-and-parkinson-s-what-experts-say-about-his-health/a-61597476?maca=en-rss-en-all-1573-rdf, 2022-04-28T12:47:00Z
 Swiping right on climate love: Dating apps and environmental advocacy, Dating platforms have noticed their users are hot for climate issues and are incorporating features to help them connect with each other. But how useful are additions like OkCupid's climate advocate badge?, https://www.dw.com/en/swiping-right-on-climate-love-dating-apps-and-environmental-advocacy/a-61600741?maca=en-rss-en-all-1573-rdf, 2022-04-28T08:49:00Z
 Germany top buyer of Russian energy since Ukraine invasion began: report," Russian fossil fuel exports are undermining sanctions imposed on the Kremlin over its invasion of Ukraine, a study says. Germany and the EU remain the biggest buyers of Russian energy.", https://www.dw.com/en/germany-top-buyer-of-russian-energy-since-ukraine-invasion-began-report/a-61616274?maca=en-rss-en-all-1573-rdf, 2022-04-28T06:16:00Z
 Mars probe discovers 'shocking' new aurora, The Emirates Mars Mission says it's a first: They have spotted a worm-like aurora that stretches halfway round Mars. It looks like our northern lights., https://www.dw.com/en/mars-probe-discovers-shocking-new-aurora/a-61610851?maca=en-rss-en-all-1573-rdf, 2022-04-27T14:46:00Z
 Scientists sound alarm bells on noise pollution," The rumble of road traffic and trains, the bustle of the bar downstairs or the roar of a plane taking off - noise is a problem that is increasingly hurting health and disrupting ecosystems.", https://www.dw.com/en/scientists-sound-alarm-bells-on-noise-pollution/a-61582252?maca=en-rss-en-all-1573-rdf, 2022-04-26T09:44:00Z
 Beyond ecology: The trees at the heart of our culture," From Ireland to the Amazon to Kenya, trees can hold traditional or even sacred value. DW takes a look at trees and forests of cultural importance to communities around the world. Some are under threat.", https://www.dw.com/en/beyond-ecology-the-trees-at-the-heart-of-our-culture/a-61554900?maca=en-rss-en-all-1573-rdf, 2022-04-25T08:31:00Z
 So you want to live forever?," Spoiler: You probably won't be able to live forever, even if you want to. How about settling for a life free from age-related ailments like Alzheimer's or arthritis instead?", https://www.dw.com/en/so-you-want-to-live-forever/a-61556152?maca=en-rss-en-all-1573-rdf, 2022-04-22T12:42:00Z
" From Mumbai to Paris, the cities investing in the planet"," This Earth Day, we show how city councils and mayors have stepped up to boldly decarbonize in the face of national government inaction.", https://www.dw.com/en/from-mumbai-to-paris-the-cities-investing-in-the-planet/a-61479857?maca=en-rss-en-all-1573-rdf, 2022-04-21T18:53:00Z
